settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
37,205.14,204.57,-0.57,Battery_1,discharge,3.0,43.3,8.67,199.67,205.47
38,205.34,201.14,-4.2,Battery_1,hold,0.0,43.3,8.67,196.23999999999998,202.04
39,218.31,214.19,-4.12,Battery_1,discharge,3.0,35.0,7.0,209.29,215.09
40,210.18,213.43,3.25,Battery_1,discharge,3.0,26.7,5.33,208.53,214.33
41,203.06,206.78,3.72,Battery_1,discharge,3.0,18.3,3.67,201.88,207.68
42,198.88,201.6,2.72,Battery_1,discharge,3.0,10.0,2.0,196.7,202.5
43,193.69,190.36,-3.33,Battery_1,hold,0.0,10.0,2.0,185.46,191.26000000000002
44,188.09,189.25,1.16,Battery_1,hold,0.0,10.0,2.0,184.35,190.15
45,185.25,185.83,0.58,Battery_1,hold,0.0,10.0,2.0,180.93,186.73000000000002
46,187.56,188.65,1.09,Battery_1,hold,0.0,10.0,2.0,183.75,189.55
47,187.41,191.77,4.36,Battery_1,hold,0.0,10.0,2.0,186.87,192.67000000000002
48,185.53,186.65,1.12,Battery_1,hold,0.0,10.0,2.0,181.75,187.55
1,167.05,168.57,1.52,Battery_2,hold,0.0,10.0,10.0,163.67,169.47
2,164.81,159.61,-5.2,Battery_2,hold,0.0,10.0,10.0,154.71,160.51000000000002
3,167.02,170.77,3.75,Battery_2,hold,0.0,10.0,10.0,165.87,171.67000000000002
4,163.19,167.89,4.7,Battery_2,hold,0.0,10.0,10.0,162.98999999999998,168.79
5,160.62,150.86,-9.76,Battery_2,charge,5.0,12.2,12.25,145.96,151.76000000000002
6,162.42,155.91,-6.51,Battery_2,charge,5.0,14.5,14.5,151.01,156.81
7,164.45,165.09,0.64,Battery_2,hold,0.0,14.5,14.5,160.19,165.99
8,158.5,156.92,-1.58,Battery_2,charge,5.0,16.8,16.75,152.01999999999998,157.82
9,165.31,165.23,-0.08,Battery_2,hold,0.0,16.8,16.75,160.32999999999998,166.13
10,163.58,159.31,-4.27,Battery_2,charge,3.52,18.3,18.33,154.41,160.21
11,185.71,190.11,4.4,Battery_2,hold,0.0,18.3,18.33,185.21,191.01000000000002
12,191.08,194.97,3.89,Battery_2,hold,0.0,18.3,18.33,190.07,195.87
13,194.48,194.81,0.33,Battery_2,hold,0.0,18.3,18.33,189.91,195.71
14,197.32,202.96,5.64,Battery_2,discharge,5.0,15.6,15.56,198.06,203.86
15,208.6,210.94,2.34,Battery_2,discharge,5.0,12.8,12.78,206.04,211.84
16,211.94,207.64,-4.3,Battery_2,discharge,5.0,10.0,10.0,202.73999999999998,208.54
17,199.61,201.45,1.84,Battery_2,hold,0.0,10.0,10.0,196.54999999999998,202.35
18,201.96,197.17,-4.79,Battery_2,hold,0.0,10.0,10.0,192.26999999999998,198.07
19,190.1,194.49,4.39,Battery_2,hold,0.0,10.0,10.0,189.59,195.39000000000001
20,176.74,176.49,-0.25,Battery_2,hold,0.0,10.0,10.0,171.59,177.39000000000001
21,175.13,174.21,-0.92,Battery_2,hold,0.0,10.0,10.0,169.31,175.11
22,181.24,177.84,-3.4,Battery_2,hold,0.0,10.0,10.0,172.94,178.74
23,190.45,196.56,6.11,Battery_2,hold,0.0,10.0,10.0,191.66,197.46
24,183.27,182.5,-0.77,Battery_2,hold,0.0,10.0,10.0,177.6,183.4
25,179.87,177.73,-2.14,Battery_2,hold,0.0,10.0,10.0,172.82999999999998,178.63
26,160.14,158.38,-1.76,Battery_2,charge,3.21,11.4,11.44,153.48,159.28
27,154.64,157.3,2.66,Battery_2,charge,5.0,13.7,13.69,152.4,158.20000000000002
28,150.21,152.04,1.83,Battery_2,charge,5.0,15.9,15.94,147.14,152.94
29,147.88,149.94,2.06,Battery_2,charge,5.0,18.2,18.19,145.04,150.84
30,145.97,148.12,2.15,Battery_2,charge,5.0,20.4,20.44,143.22,149.02
31,147.0,157.71,10.71,Battery_2,charge,5.0,22.7,22.69,152.81,158.61
32,145.18,143.15,-2.03,Battery_2,charge,5.0,24.9,24.94,138.25,144.05
33,145.98,143.42,-2.56,Battery_2,charge,5.0,27.2,27.19,138.51999999999998,144.32
34,156.58,152.51,-4.07,Battery_2,charge,5.0,29.4,29.44,147.60999999999999,153.41
35,203.25,206.33,3.08,Battery_2,discharge,5.0,26.7,26.67,201.43,207.23000000000002
36,198.76,204.4,5.64,Battery_2,discharge,5.0,23.9,23.89,199.5,205.3
37,205.14,204.57,-0.57,Battery_2,discharge,5.0,21.1,21.11,199.67,205.47
38,205.34,201.14,-4.2,Battery_2,hold,0.0,21.1,21.11,196.23999999999998,202.04
39,218.31,214.19,-4.12,Battery_2,discharge,5.0,18.3,18.33,209.29,215.09
40,210.18,213.43,3.25,Battery_2,discharge,5.0,15.6,15.56,208.53,214.33
41,203.06,206.78,3.72,Battery_2,discharge,5.0,12.8,12.78,201.88,207.68
42,198.88,201.6,2.72,Battery_2,discharge,5.0,10.0,10.0,196.7,202.5
43,193.69,190.36,-3.33,Battery_2,hold,0.0,10.0,10.0,185.46,191.26000000000002
44,188.09,189.25,1.16,Battery_2,hold,0.0,10.0,10.0,184.35,190.15
45,185.25,185.83,0.58,Battery_2,hold,0.0,10.0,10.0,180.93,186.73000000000002
46,187.56,188.65,1.09,Battery_2,hold,0.0,10.0,10.0,183.75,189.55
47,187.41,191.77,4.36,Battery_2,hold,0.0,10.0,10.0,186.87,192.67000000000002
48,185.53,186.65,1.12,Battery_2,hold,0.0,10.0,10.0,181.75,187.55
1,167.05,168.57,1.52,Battery_3,hold,0.0,10.0,20.0,163.67,169.47
2,164.81,159.61,-5.2,Battery_3,hold,0.0,10.0,20.0,154.71,160.51000000000002
3,167.02,170.77,3.75,Battery_3,hold,0.0,10.0,20.0,165.87,171.67000000000002
4,163.19,167.89,4.7,Battery_3,hold,0.0,10.0,20.0,162.98999999999998,168.79
5,160.62,150.86,-9.76,Battery_3,charge,10.0,12.2,24.5,145.96,151.76000000000002
6,162.42,155.91,-6.51,Battery_3,charge,10.0,14.5,29.0,151.01,156.81
7,164.45,165.09,0.64,Battery_3,hold,0.0,14.5,29.0,160.19,165.99
8,158.5,156.92,-1.58,Battery_3,charge,10.0,16.8,33.5,152.01999999999998,157.82
9,165.31,165.23,-0.08,Battery_3,hold,0.0,16.8,33.5,160.32999999999998,166.13
10,163.58,159.31,-4.27,Battery_3,charge,7.04,18.3,36.67,154.41,160.21
11,185.71,190.11,4.4,Battery_3,hold,0.0,18.3,36.67,185.21,191.01000000000002
12,191.08,194.97,3.89,Battery_3,hold,0.0,18.3,36.67,190.07,195.87
13,194.48,194.81,0.33,Battery_3,hold,0.0,18.3,36.67,189.91,195.71
14,197.32,202.96,5.64,Battery_3,discharge,10.0,15.6,31.11,198.06,203.86
15,208.6,210.94,2.34,Battery_3,discharge,10.0,12.8,25.56,206.04,211.84
16,211.94,207.64,-4.3,Battery_3,discharge,10.0,10.0,20.0,202.73999999999998,208.54
17,199.61,201.45,1.84,Battery_3,hold,0.0,10.0,20.0,196.54999999999998,202.35
18,201.96,197.17,-4.79,Battery_3,hold,0.0,10.0,20.0,192.26999999999998,198.07
19,190.1,194.49,4.39,Battery_3,hold,0.0,10.0,20.0,189.59,195.39000000000001
20,176.74,176.49,-0.25,Battery_3,hold,0.0,10.0,20.0,171.59,177.39000000000001
21,175.13,174.21,-0.92,Battery_3,hold,0.0,10.0,20.0,169.31,175.11
22,181.24,177.84,-3.4,Battery_3,hold,0.0,10.0,20.0,172.94,178.74
23,190.45,196.56,6.11,Battery_3,hold,0.0,10.0,20.0,191.66,197.46
24,183.27,182.5,-0.77,Battery_3,hold,0.0,10.0,20.0,177.6,183.4
25,179.87,177.73,-2.14,Battery_3,hold,0.0,10.0,20.0,172.82999999999998,178.63
26,160.14,158.38,-1.76,Battery_3,charge,6.42,11.4,22.89,153.48,159.28
27,154.64,157.3,2.66,Battery_3,charge,10.0,13.7,27.39,152.4,158.20000000000002
28,150.21,152.04,1.83,Battery_3,charge,10.0,15.9,31.89,147.14,152.94
29,147.88,149.94,2.06,Battery_3,charge,10.0,18.2,36.39,145.04,150.84
30,145.97,148.12,2.15,Battery_3,charge,10.0,20.4,40.89,143.22,149.02
31,147.0,157.71,10.71,Battery_3,charge,10.0,22.7,45.39,152.81,158.61
32,145.18,143.15,-2.03,Battery_3,charge,10.0,24.9,49.89,138.25,144.05
33,145.98,143.42,-2.56,Battery_3,charge,10.0,27.2,54.39,138.51999999999998,144.32
34,156.58,152.51,-4.07,Battery_3,charge,10.0,29.4,58.89,147.60999999999999,153.41
35,203.25,206.33,3.08,Battery_3,discharge,10.0,26.7,53.33,201.43,207.23000000000002
36,198.76,204.4,5.64,Battery_3,discharge,10.0,23.9,47.78,199.5,205.3
37,205.14,204.57,-0.57,Battery_3,discharge,10.0,21.1,42.22,199.67,205.47
38,205.34,201.14,-4.2,Battery_3,hold,0.0,21.1,42.22,196.23999999999998,202.04
39,218.31,214.19,-4.12,Battery_3,discharge,10.0,18.3,36.67,209.29,215.09
40,210.18,213.43,3.25,Battery_3,discharge,10.0,15.6,31.11,208.53,214.33
41,203.06,206.78,3.72,Battery_3,discharge,10.0,12.8,25.56,201.88,207.68
42,198.88,201.6,2.72,Battery_3,discharge,10.0,10.0,20.0,196.7,202.5
43,193.69,190.36,-3.33,Battery_3,hold,0.0,10.0,20.0,185.46,191.26000000000002
44,188.09,189.25,1.16,Battery_3,hold,0.0,10.0,20.0,184.35,190.15
45,185.25,185.83,0.58,Battery_3,hold,0.0,10.0,20.0,180.93,186.73000000000002
46,187.56,188.65,1.09,Battery_3,hold,0.0,10.0,20.0,183.75,189.55
47,187.41,191.77,4.36,Battery_3,hold,0.0,10.0,20.0,186.87,192.67000000000002
48,185.53,186.65,1.12,Battery_3,hold,0.0,10.0,20.0,181.75,187.55
1,167.05,168.57,1.52,Battery_4,hold,0.0,10.0,8.0,163.67,169.47
2,164.81,159.61,-5.2,Battery_4,hold,0.0,10.0,8.0,154.71,160.51000000000002
3,167.02,170.77,3.75,Battery_4,hold,0.0,10.0,8.0,165.87,171.67000000000002
4,163.19,167.89,4.7,Battery_4,hold,0.0,10.0,8.0,162.98999999999998,168.79
5,160.62,150.86,-9.76,Battery_4,charge,4.0,12.3,9.8,145.96,151.76000000000002
6,162.42,155.91,-6.51,Battery_4,charge,4.0,14.5,11.6,151.01,156.81
7,164.45,165.09,0.64,Battery_4,hold,0.0,14.5,11.6,160.19,165.99
8,158.5,156.92,-1.58,Battery_4,charge,4.0,16.8,13.4,152.01999999999998,157.82
9,165.31,165.23,-0.08,Battery_4,hold,0.0,16.8,13.4,160.32999999999998,166.13
10,163.58,159.31,-4.27,Battery_4,charge,2.81,18.3,14.67,154.41,160.21
11,185.71,190.11,4.4,Battery_4,hold,0.0,18.3,14.67,185.21,191.01000000000002
12,191.08,194.97,3.89,Battery_4,hold,0.0,18.3,14.67,190.07,195.87
13,194.48,194.81,0.33,Battery_4,hold,0.0,18.3,14.67,189.91,195.71
14,197.32,202.96,5.64,Battery_4,discharge,4.0,15.6,12.44,198.06,203.86
15,208.6,210.94,2.34,Battery_4,discharge,4.0,12.8,10.22,206.04,211.84
16,211.94,207.64,-4.3,Battery_4,discharge,4.0,10.0,8.0,202.73999999999998,208.54
17,199.61,201.45,1.84,Battery_4,hold,0.0,10.0,8.0,196.54999999999998,202.35
18,201.96,197.17,-4.79,Battery_4,hold,0.0,10.0,8.0,192.26999999999998,198.07
19,190.1,194.49,4.39,Battery_4,hold,0.0,10.0,8.0,189.59,195.39000000000001
20,176.74,176.49,-0.25,Battery_4,hold,0.0,10.0,8.0,171.59,177.39000000000001
21,175.13,174.21,-0.92,Battery_4,hold,0.0,10.0,8.0,169.31,175.11
22,181.24,177.84,-3.4,Battery_4,hold,0.0,10.0,8.0,172.94,178.74
23,190.45,196.56,6.11,Battery_4,hold,0.0,10.0,8.0,191.66,197.46
24,183.27,182.5,-0.77,Battery_4,hold,0.0,10.0,8.0,177.6,183.4
25,179.87,177.73,-2.14,Battery_4,hold,0.0,10.0,8.0,172.82999999999998,178.63
26,160.14,158.38,-1.76,Battery_4,charge,2.57,11.4,9.16,153.48,159.28
27,154.64,157.3,2.66,Battery_4,charge,4.0,13.7,10.96,152.4,158.20000000000002
28,150.21,152.04,1.83,Battery_4,charge,4.0,15.9,12.76,147.14,152.94
29,147.88,149.94,2.06,Battery_4,charge,4.0,18.2,14.56,145.04,150.84
30,145.97,148.12,2.15,Battery_4,charge,4.0,20.4,16.36,143.22,149.02
31,147.0,157.71,10.71,Battery_4,charge,4.0,22.7,18.16,152.81,158.61
32,145.18,143.15,-2.03,Battery_4,charge,4.0,24.9,19.96,138.25,144.05
33,145.98,143.42,-2.56,Battery_4,charge,4.0,27.2,21.76,138.51999999999998,144.32
34,156.58,152.51,-4.07,Battery_4,charge,4.0,29.4,23.56,147.60999999999999,153.41
35,203.25,206.33,3.08,Battery_4,discharge,4.0,26.7,21.33,201.43,207.23000000000002
36,198.76,204.4,5.64,Battery_4,discharge,4.0,23.9,19.11,199.5,205.3
37,205.14,204.57,-0.57,Battery_4,discharge,4.0,21.1,16.89,199.67,205.47
38,205.34,201.14,-4.2,Battery_4,hold,0.0,21.1,16.89,196.23999999999998,202.04
39,218.31,214.19,-4.12,Battery_4,discharge,4.0,18.3,14.67,209.29,215.09
40,210.18,213.43,3.25,Battery_4,discharge,4.0,15.6,12.44,208.53,214.33
41,203.06,206.78,3.72,Battery_4,discharge,4.0,12.8,10.22,201.88,207.68
42,198.88,201.6,2.72,Battery_4,discharge,4.0,10.0,8.0,196.7,202.5
43,193.69,190.36,-3.33,Battery_4,hold,0.0,10.0,8.0,185.46,191.26000000000002
44,188.09,189.25,1.16,Battery_4,hold,0.0,10.0,8.0,184.35,190.15
45,185.25,185.83,0.58,Battery_4,hold,0.0,10.0,8.0,180.93,186.73000000000002
46,187.56,188.65,1.09,Battery_4,hold,0.0,10.0,8.0,183.75,189.55
47,187.41,191.77,4.36,Battery_4,hold,0.0,10.0,8.0,186.87,192.67000000000002
48,185.53,186.65,1.12,Battery_4,hold,0.0,10.0,8.0,181.75,187.55
1,167.05,168.57,1.52,Battery_5,hold,0.0,10.0,16.0,163.67,169.47
2,164.81,159.61,-5.2,Battery_5,hold,0.0,10.0,16.0,154.71,160.51000000000002
3,167.02,170.77,3.75,Battery_5,hold,0.0,10.0,16.0,165.87,171.67000000000002
4,163.19,167.89,4.7,Battery_5,hold,0.0,10.0,16.0,162.98999999999998,168.79
5,160.62,150.86,-9.76,Battery_5,charge,8.0,12.3,19.6,145.96,151.76000000000002
6,162.42,155.91,-6.51,Battery_5,charge,8.0,14.5,23.2,151.01,156.81
7,164.45,165.09,0.64,Battery_5,hold,0.0,14.5,23.2,160.19,165.99
8,158.5,156.92,-1.58,Battery_5,charge,8.0,16.8,26.8,152.01999999999998,157.82
9,165.31,165.23,-0.08,Battery_5,hold,0.0,16.8,26.8,160.32999999999998,166.13
10,163.58,159.31,-4.27,Battery_5,charge,5.63,18.3,29.33,154.41,160.21
11,185.71,190.11,4.4,Battery_5,hold,0.0,18.3,29.33,185.21,191.01000000000002
12,191.08,194.97,3.89,Battery_5,hold,0.0,18.3,29.33,190.07,195.87
13,194.48,194.81,0.33,Battery_5,hold,0.0,18.3,29.33,189.91,195.71
14,197.32,202.96,5.64,Battery_5,discharge,8.0,15.6,24.89,198.06,203.86
15,208.6,210.94,2.34,Battery_5,discharge,8.0,12.8,20.44,206.04,211.84
16,211.94,207.64,-4.3,Battery_5,discharge,8.0,10.0,16.0,202.73999999999998,208.54
17,199.61,201.45,1.84,Battery_5,hold,0.0,10.0,16.0,196.54999999999998,202.35
18,201.96,197.17,-4.79,Battery_5,hold,0.0,10.0,16.0,192.26999999999998,198.07
19,190.1,194.49,4.39,Battery_5,hold,0.0,10.0,16.0,189.59,195.39000000000001
20,176.74,176.49,-0.25,Battery_5,hold,0.0,10.0,16.0,171.59,177.39000000000001
21,175.13,174.21,-0.92,Battery_5,hold,0.0,10.0,16.0,169.31,175.11
22,181.24,177.84,-3.4,Battery_5,hold,0.0,10.0,16.0,172.94,178.74
23,190.45,196.56,6.11,Battery_5,hold,0.0,10.0,16.0,191.66,197.46
24,183.27,182.5,-0.77,Battery_5,hold,0.0,10.0,16.0,177.6,183.4
25,179.87,177.73,-2.14,Battery_5,hold,0.0,10.0,16.0,172.82999999999998,178.63
26,160.14,158.38,-1.76,Battery_5,charge,5.14,11.4,18.31,153.48,159.28
27,154.64,157.3,2.66,Battery_5,charge,8.0,13.7,21.91,152.4,158.20000000000002
28,150.21,152.04,1.83,Battery_5,charge,8.0,15.9,25.51,147.14,152.94
29,147.88,149.94,2.06,Battery_5,charge,8.0,18.2,29.11,145.04,150.84
30,145.97,148.12,2.15,Battery_5,charge,8.0,20.4,32.71,143.22,149.02
31,147.0,157.71,10.71,Battery_5,charge,8.0,22.7,36.31,152.81,158.61
32,145.18,143.15,-2.03,Battery_5,charge,8.0,24.9,39.91,138.25,144.05
33,145.98,143.42,-2.56,Battery_5,charge,8.0,27.2,43.51,138.51999999999998,144.32
34,156.58,152.51,-4.07,Battery_5,charge,8.0,29.4,47.11,147.60999999999999,153.41
35,203.25,206.33,3.08,Battery_5,discharge,8.0,26.7,42.67,201.43,207.23000000000002
36,198.76,204.4,5.64,Battery_5,discharge,8.0,23.9,38.22,199.5,205.3
37,205.14,204.57,-0.57,Battery_5,discharge,8.0,21.1,33.78,199.67,205.47
38,205.34,201.14,-4.2,Battery_5,hold,0.0,21.1,33.78,196.23999999999998,202.04
39,218.31,214.19,-4.12,Battery_5,discharge,8.0,18.3,29.33,209.29,215.09
40,210.18,213.43,3.25,Battery_5,discharge,8.0,15.6,24.89,208.53,214.33
41,203.06,206.78,3.72,Battery_5,discharge,8.0,12.8,20.44,201.88,207.68
42,198.88,201.6,2.72,Battery_5,discharge,8.0,10.0,16.0,196.7,202.5
43,193.69,190.36,-3.33,Battery_5,hold,0.0,10.0,16.0,185.46,191.26000000000002
44,188.09,189.25,1.16,Battery_5,hold,0.0,10.0,16.0,184.35,190.15
45,185.25,185.83,0.58,Battery_5,hold,0.0,10.0,16.0,180.93,186.73000000000002
46,187.56,188.65,1.09,Battery_5,hold,0.0,10.0,16.0,183.75,189.55
47,187.41,191.77,4.36,Battery_5,hold,0.0,10.0,16.0,186.87,192.67000000000002
48,185.53,186.65,1.12,Battery_5,hold,0.0,10.0,16.0,181.75,187.55
