settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
23,160.64,166.75,6.11,Battery_3,hold,0.0,16.4,32.72,161.85,167.65
24,151.11,150.34,-0.77,Battery_3,charge,10.0,18.6,37.22,145.44,151.24
25,148.23,146.09,-2.14,Battery_3,charge,10.0,20.9,41.72,141.19,146.99
26,151.37,149.61,-1.76,Battery_3,charge,10.0,23.1,46.22,144.71,150.51000000000002
27,161.96,164.62,2.66,Battery_3,hold,0.0,23.1,46.22,159.72,165.52
28,158.59,160.42,1.83,Battery_3,hold,0.0,23.1,46.22,155.51999999999998,161.32
29,149.28,151.34,2.06,Battery_3,charge,0.49,23.2,46.44,146.44,152.24
30,148.28,150.43,2.15,Battery_3,charge,10.0,25.5,50.94,145.53,151.33
31,145.73,156.44,10.71,Battery_3,hold,0.0,25.5,50.94,151.54,157.34
32,145.05,143.02,-2.03,Battery_3,charge,10.0,27.7,55.44,138.12,143.92000000000002
33,141.2,138.64,-2.56,Battery_3,charge,10.0,30.0,59.94,133.73999999999998,139.54
34,151.77,147.7,-4.07,Battery_3,charge,10.0,32.2,64.44,142.79999999999998,148.6
35,200.43,203.51,3.08,Battery_3,discharge,10.0,29.4,58.89,198.60999999999999,204.41
36,203.05,208.69,5.64,Battery_3,discharge,10.0,26.7,53.33,203.79,209.59
37,207.07,206.5,-0.57,Battery_3,discharge,10.0,23.9,47.78,201.6,207.4
38,206.43,202.23,-4.2,Battery_3,discharge,10.0,21.1,42.22,197.32999999999998,203.13
39,205.18,201.06,-4.12,Battery_3,discharge,10.0,18.3,36.67,196.16,201.96
40,201.97,205.22,3.25,Battery_3,discharge,10.0,15.6,31.11,200.32,206.12
41,197.03,200.75,3.72,Battery_3,discharge,10.0,12.8,25.56,195.85,201.65
42,193.44,196.16,2.72,Battery_3,discharge,10.0,10.0,20.0,191.26,197.06
43,182.5,179.17,-3.33,Battery_3,hold,0.0,10.0,20.0,174.26999999999998,180.07
44,162.85,164.01,1.16,Battery_3,hold,0.0,10.0,20.0,159.10999999999999,164.91
45,165.9,166.48,0.58,Battery_3,hold,0.0,10.0,20.0,161.57999999999998,167.38
46,156.16,157.25,1.09,Battery_3,hold,0.0,10.0,20.0,152.35,158.15
47,139.3,143.66,4.36,Battery_3,hold,0.0,10.0,20.0,138.76,144.56
48,142.42,143.54,1.12,Battery_3,hold,0.0,10.0,20.0,138.64,144.44
1,157.3,158.82,1.52,Battery_4,hold,0.0,10.0,8.0,153.92,159.72
2,145.96,140.76,-5.2,Battery_4,charge,4.0,12.3,9.8,135.85999999999999,141.66
3,138.2,141.95,3.75,Battery_4,charge,4.0,14.5,11.6,137.04999999999998,142.85
4,143.68,148.38,4.7,Battery_4,charge,4.0,16.8,13.4,143.48,149.28
5,137.86,128.1,-9.76,Battery_4,charge,4.0,19.0,15.2,123.19999999999999,129.0
6,136.55,130.04,-6.51,Battery_4,charge,4.0,21.2,17.0,125.13999999999999,130.94
7,148.62,149.26,0.64,Battery_4,charge,4.0,23.5,18.8,144.35999999999999,150.16
8,141.32,139.74,-1.58,Battery_4,charge,4.0,25.8,20.6,134.84,140.64000000000001
9,138.05,137.97,-0.08,Battery_4,charge,4.0,28.0,22.4,133.07,138.87
10,134.98,130.71,-4.27,Battery_4,charge,4.0,30.2,24.2,125.81,131.61
11,151.5,155.9,4.4,Battery_4,hold,0.0,30.2,24.2,151.0,156.8
12,157.0,160.89,3.89,Battery_4,hold,0.0,30.2,24.2,155.98999999999998,161.79
13,167.58,167.91,0.33,Battery_4,hold,0.0,30.2,24.2,163.01,168.81
14,181.97,187.61,5.64,Battery_4,hold,0.0,30.2,24.2,182.71,188.51000000000002
15,194.74,197.08,2.34,Battery_4,discharge,4.0,27.5,21.98,192.18,197.98000000000002
16,203.75,199.45,-4.3,Battery_4,discharge,4.0,24.7,19.76,194.54999999999998,200.35
17,198.55,200.39,1.84,Battery_4,discharge,4.0,21.9,17.53,195.48999999999998,201.29
18,201.36,196.57,-4.79,Battery_4,discharge,4.0,19.1,15.31,191.67,197.47
19,201.31,205.7,4.39,Battery_4,discharge,4.0,16.4,13.09,200.79999999999998,206.6
20,190.64,190.39,-0.25,Battery_4,hold,0.0,16.4,13.09,185.48999999999998,191.29
21,186.07,185.15,-0.92,Battery_4,hold,0.0,16.4,13.09,180.25,186.05
22,185.3,181.9,-3.4,Battery_4,hold,0.0,16.4,13.09,177.0,182.8
23,160.64,166.75,6.11,Battery_4,hold,0.0,16.4,13.09,161.85,167.65
24,151.11,150.34,-0.77,Battery_4,charge,4.0,18.6,14.89,145.44,151.24
25,148.23,146.09,-2.14,Battery_4,charge,4.0,20.9,16.69,141.19,146.99
26,151.37,149.61,-1.76,Battery_4,charge,4.0,23.1,18.49,144.71,150.51000000000002
27,161.96,164.62,2.66,Battery_4,hold,0.0,23.1,18.49,159.72,165.52
28,158.59,160.42,1.83,Battery_4,hold,0.0,23.1,18.49,155.51999999999998,161.32
29,149.28,151.34,2.06,Battery_4,charge,0.2,23.2,18.58,146.44,152.24
30,148.28,150.43,2.15,Battery_4,charge,4.0,25.5,20.38,145.53,151.33
31,145.73,156.44,10.71,Battery_4,hold,0.0,25.5,20.38,151.54,157.34
32,145.05,143.02,-2.03,Battery_4,charge,4.0,27.7,22.18,138.12,143.92000000000002
33,141.2,138.64,-2.56,Battery_4,charge,4.0,30.0,23.98,133.73999999999998,139.54
34,151.77,147.7,-4.07,Battery_4,charge,4.0,32.2,25.78,142.79999999999998,148.6
35,200.43,203.51,3.08,Battery_4,discharge,4.0,29.4,23.56,198.60999999999999,204.41
36,203.05,208.69,5.64,Battery_4,discharge,4.0,26.7,21.33,203.79,209.59
37,207.07,206.5,-0.57,Battery_4,discharge,4.0,23.9,19.11,201.6,207.4
38,206.43,202.23,-4.2,Battery_4,discharge,4.0,21.1,16.89,197.32999999999998,203.13
39,205.18,201.06,-4.12,Battery_4,discharge,4.0,18.3,14.67,196.16,201.96
40,201.97,205.22,3.25,Battery_4,discharge,4.0,15.6,12.44,200.32,206.12
41,197.03,200.75,3.72,Battery_4,discharge,4.0,12.8,10.22,195.85,201.65
42,193.44,196.16,2.72,Battery_4,discharge,4.0,10.0,8.0,191.26,197.06
43,182.5,179.17,-3.33,Battery_4,hold,0.0,10.0,8.0,174.26999999999998,180.07
44,162.85,164.01,1.16,Battery_4,hold,0.0,10.0,8.0,159.10999999999999,164.91
45,165.9,166.48,0.58,Battery_4,hold,0.0,10.0,8.0,161.57999999999998,167.38
46,156.16,157.25,1.09,Battery_4,hold,0.0,10.0,8.0,152.35,158.15
47,139.3,143.66,4.36,Battery_4,hold,0.0,10.0,8.0,138.76,144.56
48,142.42,143.54,1.12,Battery_4,hold,0.0,10.0,8.0,138.64,144.44
1,157.3,158.82,1.52,Battery_5,hold,0.0,10.0,16.0,153.92,159.72
2,145.96,140.76,-5.2,Battery_5,charge,8.0,12.3,19.6,135.85999999999999,141.66
3,138.2,141.95,3.75,Battery_5,charge,8.0,14.5,23.2,137.04999999999998,142.85
4,143.68,148.38,4.7,Battery_5,charge,8.0,16.8,26.8,143.48,149.28
5,137.86,128.1,-9.76,Battery_5,charge,8.0,19.0,30.4,123.19999999999999,129.0
6,136.55,130.04,-6.51,Battery_5,charge,8.0,21.2,34.0,125.13999999999999,130.94
7,148.62,149.26,0.64,Battery_5,charge,8.0,23.5,37.6,144.35999999999999,150.16
8,141.32,139.74,-1.58,Battery_5,charge,8.0,25.8,41.2,134.84,140.64000000000001
9,138.05,137.97,-0.08,Battery_5,charge,8.0,28.0,44.8,133.07,138.87
10,134.98,130.71,-4.27,Battery_5,charge,8.0,30.2,48.4,125.81,131.61
11,151.5,155.9,4.4,Battery_5,hold,0.0,30.2,48.4,151.0,156.8
12,157.0,160.89,3.89,Battery_5,hold,0.0,30.2,48.4,155.98999999999998,161.79
13,167.58,167.91,0.33,Battery_5,hold,0.0,30.2,48.4,163.01,168.81
14,181.97,187.61,5.64,Battery_5,hold,0.0,30.2,48.4,182.71,188.51000000000002
15,194.74,197.08,2.34,Battery_5,discharge,8.0,27.5,43.96,192.18,197.98000000000002
16,203.75,199.45,-4.3,Battery_5,discharge,8.0,24.7,39.51,194.54999999999998,200.35
17,198.55,200.39,1.84,Battery_5,discharge,8.0,21.9,35.07,195.48999999999998,201.29
18,201.36,196.57,-4.79,Battery_5,discharge,8.0,19.1,30.62,191.67,197.47
19,201.31,205.7,4.39,Battery_5,discharge,8.0,16.4,26.18,200.79999999999998,206.6
20,190.64,190.39,-0.25,Battery_5,hold,0.0,16.4,26.18,185.48999999999998,191.29
21,186.07,185.15,-0.92,Battery_5,hold,0.0,16.4,26.18,180.25,186.05
22,185.3,181.9,-3.4,Battery_5,hold,0.0,16.4,26.18,177.0,182.8
23,160.64,166.75,6.11,Battery_5,hold,0.0,16.4,26.18,161.85,167.65
24,151.11,150.34,-0.77,Battery_5,charge,8.0,18.6,29.78,145.44,151.24
25,148.23,146.09,-2.14,Battery_5,charge,8.0,20.9,33.38,141.19,146.99
26,151.37,149.61,-1.76,Battery_5,charge,8.0,23.1,36.98,144.71,150.51000000000002
27,161.96,164.62,2.66,Battery_5,hold,0.0,23.1,36.98,159.72,165.52
28,158.59,160.42,1.83,Battery_5,hold,0.0,23.1,36.98,155.51999999999998,161.32
29,149.28,151.34,2.06,Battery_5,charge,0.4,23.2,37.16,146.44,152.24
30,148.28,150.43,2.15,Battery_5,charge,8.0,25.5,40.76,145.53,151.33
31,145.73,156.44,10.71,Battery_5,hold,0.0,25.5,40.76,151.54,157.34
32,145.05,143.02,-2.03,Battery_5,charge,8.0,27.7,44.36,138.12,143.92000000000002
33,141.2,138.64,-2.56,Battery_5,charge,8.0,30.0,47.96,133.73999999999998,139.54
34,151.77,147.7,-4.07,Battery_5,charge,8.0,32.2,51.56,142.79999999999998,148.6
35,200.43,203.51,3.08,Battery_5,discharge,8.0,29.4,47.11,198.60999999999999,204.41
36,203.05,208.69,5.64,Battery_5,discharge,8.0,26.7,42.67,203.79,209.59
37,207.07,206.5,-0.57,Battery_5,discharge,8.0,23.9,38.22,201.6,207.4
38,206.43,202.23,-4.2,Battery_5,discharge,8.0,21.1,33.78,197.32999999999998,203.13
39,205.18,201.06,-4.12,Battery_5,discharge,8.0,18.3,29.33,196.16,201.96
40,201.97,205.22,3.25,Battery_5,discharge,8.0,15.6,24.89,200.32,206.12
41,197.03,200.75,3.72,Battery_5,discharge,8.0,12.8,20.44,195.85,201.65
42,193.44,196.16,2.72,Battery_5,discharge,8.0,10.0,16.0,191.26,197.06
43,182.5,179.17,-3.33,Battery_5,hold,0.0,10.0,16.0,174.26999999999998,180.07
44,162.85,164.01,1.16,Battery_5,hold,0.0,10.0,16.0,159.10999999999999,164.91
45,165.9,166.48,0.58,Battery_5,hold,0.0,10.0,16.0,161.57999999999998,167.38
46,156.16,157.25,1.09,Battery_5,hold,0.0,10.0,16.0,152.35,158.15
47,139.3,143.66,4.36,Battery_5,hold,0.0,10.0,16.0,138.76,144.56
48,142.42,143.54,1.12,Battery_5,hold,0.0,10.0,16.0,138.64,144.44
