settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
11,161.73,166.13,4.4,Battery_2,hold,0.0,19.0,19.0,161.23,167.03
12,152.57,156.46,3.89,Battery_2,hold,0.0,19.0,19.0,151.56,157.36
13,166.0,166.33,0.33,Battery_2,hold,0.0,19.0,19.0,161.43,167.23000000000002
14,168.7,174.34,5.64,Battery_2,discharge,4.8,16.3,16.33,169.44,175.24
15,180.97,183.31,2.34,Battery_2,discharge,5.0,13.6,13.56,178.41,184.21
16,181.41,177.11,-4.3,Battery_2,discharge,5.0,10.8,10.78,172.21,178.01000000000002
17,150.92,152.76,1.84,Battery_2,hold,0.0,10.8,10.78,147.85999999999999,153.66
18,150.12,145.33,-4.79,Battery_2,hold,0.0,10.8,10.78,140.43,146.23000000000002
19,133.27,137.66,4.39,Battery_2,hold,0.0,10.8,10.78,132.76,138.56
20,132.64,132.39,-0.25,Battery_2,charge,5.0,13.0,13.03,127.48999999999998,133.29
21,129.53,128.61,-0.92,Battery_2,charge,5.0,15.3,15.28,123.71000000000001,129.51000000000002
22,129.11,125.71,-3.4,Battery_2,charge,5.0,17.5,17.53,120.80999999999999,126.61
23,128.53,134.64,6.11,Battery_2,charge,5.0,19.8,19.78,129.73999999999998,135.54
24,122.98,122.21,-0.77,Battery_2,charge,5.0,22.0,22.03,117.30999999999999,123.11
25,123.62,121.48,-2.14,Battery_2,charge,5.0,24.3,24.28,116.58,122.38000000000001
26,123.37,121.61,-1.76,Battery_2,charge,5.0,26.5,26.53,116.71,122.51
27,122.04,124.7,2.66,Battery_2,charge,5.0,28.8,28.78,119.8,125.60000000000001
28,122.03,123.86,1.83,Battery_2,charge,5.0,31.0,31.03,118.96,124.76
29,123.86,125.92,2.06,Battery_2,charge,5.0,33.3,33.28,121.02,126.82000000000001
30,127.71,129.86,2.15,Battery_2,charge,5.0,35.5,35.53,124.96000000000001,130.76000000000002
31,132.53,143.24,10.71,Battery_2,hold,0.0,35.5,35.53,138.34,144.14000000000001
32,135.36,133.33,-2.03,Battery_2,charge,5.0,37.8,37.78,128.43,134.23000000000002
33,154.24,151.68,-2.56,Battery_2,hold,0.0,37.8,37.78,146.78,152.58
34,186.81,182.74,-4.07,Battery_2,discharge,5.0,35.0,35.0,177.84,183.64000000000001
35,220.01,223.09,3.08,Battery_2,discharge,5.0,32.2,32.22,218.19,223.99
36,224.84,230.48,5.64,Battery_2,discharge,5.0,29.4,29.44,225.57999999999998,231.38
37,236.8,236.23,-0.57,Battery_2,discharge,5.0,26.7,26.67,231.32999999999998,237.13
38,227.31,223.11,-4.2,Battery_2,discharge,5.0,23.9,23.89,218.21,224.01000000000002
39,228.4,224.28,-4.12,Battery_2,discharge,5.0,21.1,21.11,219.38,225.18
40,224.96,228.21,3.25,Battery_2,discharge,5.0,18.3,18.33,223.31,229.11
41,213.71,217.43,3.72,Battery_2,discharge,5.0,15.6,15.56,212.53,218.33
42,200.57,203.29,2.72,Battery_2,discharge,5.0,12.8,12.78,198.39,204.19
43,190.89,187.56,-3.33,Battery_2,discharge,5.0,10.0,10.0,182.66,188.46
44,172.15,173.31,1.16,Battery_2,hold,0.0,10.0,10.0,168.41,174.21
45,166.13,166.71,0.58,Battery_2,hold,0.0,10.0,10.0,161.81,167.61
46,156.24,157.33,1.09,Battery_2,hold,0.0,10.0,10.0,152.43,158.23000000000002
47,142.47,146.83,4.36,Battery_2,hold,0.0,10.0,10.0,141.93,147.73000000000002
48,149.06,150.18,1.12,Battery_2,hold,0.0,10.0,10.0,145.28,151.08
1,142.81,144.33,1.52,Battery_3,hold,0.0,10.0,20.0,139.43,145.23000000000002
2,139.68,134.48,-5.2,Battery_3,charge,10.0,12.2,24.5,129.57999999999998,135.38
3,143.47,147.22,3.75,Battery_3,hold,0.0,12.2,24.5,142.32,148.12
4,140.4,145.1,4.7,Battery_3,hold,0.0,12.2,24.5,140.2,146.0
5,138.2,128.44,-9.76,Battery_3,charge,10.0,14.5,29.0,123.53999999999999,129.34
6,142.13,135.62,-6.51,Battery_3,charge,10.0,16.8,33.5,130.72,136.52
7,140.43,141.07,0.64,Battery_3,hold,0.0,16.8,33.5,136.17,141.97
8,139.03,137.45,-1.58,Battery_3,hold,0.0,16.8,33.5,132.54999999999998,138.35
9,136.31,136.23,-0.08,Battery_3,charge,10.0,19.0,38.0,131.32999999999998,137.13
10,152.69,148.42,-4.27,Battery_3,hold,0.0,19.0,38.0,143.51999999999998,149.32
11,161.73,166.13,4.4,Battery_3,hold,0.0,19.0,38.0,161.23,167.03
12,152.57,156.46,3.89,Battery_3,hold,0.0,19.0,38.0,151.56,157.36
13,166.0,166.33,0.33,Battery_3,hold,0.0,19.0,38.0,161.43,167.23000000000002
14,168.7,174.34,5.64,Battery_3,discharge,9.6,16.3,32.67,169.44,175.24
15,180.97,183.31,2.34,Battery_3,discharge,10.0,13.6,27.11,178.41,184.21
16,181.41,177.11,-4.3,Battery_3,discharge,10.0,10.8,21.56,172.21,178.01000000000002
17,150.92,152.76,1.84,Battery_3,hold,0.0,10.8,21.56,147.85999999999999,153.66
18,150.12,145.33,-4.79,Battery_3,hold,0.0,10.8,21.56,140.43,146.23000000000002
19,133.27,137.66,4.39,Battery_3,hold,0.0,10.8,21.56,132.76,138.56
20,132.64,132.39,-0.25,Battery_3,charge,10.0,13.0,26.06,127.48999999999998,133.29
21,129.53,128.61,-0.92,Battery_3,charge,10.0,15.3,30.56,123.71000000000001,129.51000000000002
22,129.11,125.71,-3.4,Battery_3,charge,10.0,17.5,35.06,120.80999999999999,126.61
23,128.53,134.64,6.11,Battery_3,charge,10.0,19.8,39.56,129.73999999999998,135.54
24,122.98,122.21,-0.77,Battery_3,charge,10.0,22.0,44.06,117.30999999999999,123.11
25,123.62,121.48,-2.14,Battery_3,charge,10.0,24.3,48.56,116.58,122.38000000000001
26,123.37,121.61,-1.76,Battery_3,charge,10.0,26.5,53.06,116.71,122.51
27,122.04,124.7,2.66,Battery_3,charge,10.0,28.8,57.56,119.8,125.60000000000001
28,122.03,123.86,1.83,Battery_3,charge,10.0,31.0,62.06,118.96,124.76
29,123.86,125.92,2.06,Battery_3,charge,10.0,33.3,66.56,121.02,126.82000000000001
30,127.71,129.86,2.15,Battery_3,charge,10.0,35.5,71.06,124.96000000000001,130.76000000000002
31,132.53,143.24,10.71,Battery_3,hold,0.0,35.5,71.06,138.34,144.14000000000001
32,135.36,133.33,-2.03,Battery_3,charge,10.0,37.8,75.56,128.43,134.23000000000002
33,154.24,151.68,-2.56,Battery_3,hold,0.0,37.8,75.56,146.78,152.58
34,186.81,182.74,-4.07,Battery_3,discharge,10.0,35.0,70.0,177.84,183.64000000000001
35,220.01,223.09,3.08,Battery_3,discharge,10.0,32.2,64.44,218.19,223.99
36,224.84,230.48,5.64,Battery_3,discharge,10.0,29.4,58.89,225.57999999999998,231.38
37,236.8,236.23,-0.57,Battery_3,discharge,10.0,26.7,53.33,231.32999999999998,237.13
38,227.31,223.11,-4.2,Battery_3,discharge,10.0,23.9,47.78,218.21,224.01000000000002
39,228.4,224.28,-4.12,Battery_3,discharge,10.0,21.1,42.22,219.38,225.18
40,224.96,228.21,3.25,Battery_3,discharge,10.0,18.3,36.67,223.31,229.11
41,213.71,217.43,3.72,Battery_3,discharge,10.0,15.6,31.11,212.53,218.33
42,200.57,203.29,2.72,Battery_3,discharge,10.0,12.8,25.56,198.39,204.19
43,190.89,187.56,-3.33,Battery_3,discharge,10.0,10.0,20.0,182.66,188.46
44,172.15,173.31,1.16,Battery_3,hold,0.0,10.0,20.0,168.41,174.21
45,166.13,166.71,0.58,Battery_3,hold,0.0,10.0,20.0,161.81,167.61
46,156.24,157.33,1.09,Battery_3,hold,0.0,10.0,20.0,152.43,158.23000000000002
47,142.47,146.83,4.36,Battery_3,hold,0.0,10.0,20.0,141.93,147.73000000000002
48,149.06,150.18,1.12,Battery_3,hold,0.0,10.0,20.0,145.28,151.08
1,142.81,144.33,1.52,Battery_4,hold,0.0,10.0,8.0,139.43,145.23000000000002
2,139.68,134.48,-5.2,Battery_4,charge,4.0,12.3,9.8,129.57999999999998,135.38
3,143.47,147.22,3.75,Battery_4,hold,0.0,12.3,9.8,142.32,148.12
4,140.4,145.1,4.7,Battery_4,hold,0.0,12.3,9.8,140.2,146.0
5,138.2,128.44,-9.76,Battery_4,charge,4.0,14.5,11.6,123.53999999999999,129.34
6,142.13,135.62,-6.51,Battery_4,charge,4.0,16.8,13.4,130.72,136.52
7,140.43,141.07,0.64,Battery_4,hold,0.0,16.8,13.4,136.17,141.97
8,139.03,137.45,-1.58,Battery_4,hold,0.0,16.8,13.4,132.54999999999998,138.35
9,136.31,136.23,-0.08,Battery_4,charge,4.0,19.0,15.2,131.32999999999998,137.13
10,152.69,148.42,-4.27,Battery_4,hold,0.0,19.0,15.2,143.51999999999998,149.32
11,161.73,166.13,4.4,Battery_4,hold,0.0,19.0,15.2,161.23,167.03
12,152.57,156.46,3.89,Battery_4,hold,0.0,19.0,15.2,151.56,157.36
13,166.0,166.33,0.33,Battery_4,hold,0.0,19.0,15.2,161.43,167.23000000000002
14,168.7,174.34,5.64,Battery_4,discharge,3.84,16.3,13.07,169.44,175.24
15,180.97,183.31,2.34,Battery_4,discharge,4.0,13.6,10.84,178.41,184.21
16,181.41,177.11,-4.3,Battery_4,discharge,4.0,10.8,8.62,172.21,178.01000000000002
17,150.92,152.76,1.84,Battery_4,hold,0.0,10.8,8.62,147.85999999999999,153.66
18,150.12,145.33,-4.79,Battery_4,hold,0.0,10.8,8.62,140.43,146.23000000000002
19,133.27,137.66,4.39,Battery_4,hold,0.0,10.8,8.62,132.76,138.56
20,132.64,132.39,-0.25,Battery_4,charge,4.0,13.0,10.42,127.48999999999998,133.29
21,129.53,128.61,-0.92,Battery_4,charge,4.0,15.3,12.22,123.71000000000001,129.51000000000002
22,129.11,125.71,-3.4,Battery_4,charge,4.0,17.5,14.02,120.80999999999999,126.61
23,128.53,134.64,6.11,Battery_4,charge,4.0,19.8,15.82,129.73999999999998,135.54
24,122.98,122.21,-0.77,Battery_4,charge,4.0,22.0,17.62,117.30999999999999,123.11
25,123.62,121.48,-2.14,Battery_4,charge,4.0,24.3,19.42,116.58,122.38000000000001
26,123.37,121.61,-1.76,Battery_4,charge,4.0,26.5,21.22,116.71,122.51
27,122.04,124.7,2.66,Battery_4,charge,4.0,28.8,23.02,119.8,125.60000000000001
28,122.03,123.86,1.83,Battery_4,charge,4.0,31.0,24.82,118.96,124.76
29,123.86,125.92,2.06,Battery_4,charge,4.0,33.3,26.62,121.02,126.82000000000001
30,127.71,129.86,2.15,Battery_4,charge,4.0,35.5,28.42,124.96000000000001,130.76000000000002
31,132.53,143.24,10.71,Battery_4,hold,0.0,35.5,28.42,138.34,144.14000000000001
32,135.36,133.33,-2.03,Battery_4,charge,4.0,37.8,30.22,128.43,134.23000000000002
33,154.24,151.68,-2.56,Battery_4,hold,0.0,37.8,30.22,146.78,152.58
34,186.81,182.74,-4.07,Battery_4,discharge,4.0,35.0,28.0,177.84,183.64000000000001
35,220.01,223.09,3.08,Battery_4,discharge,4.0,32.2,25.78,218.19,223.99
36,224.84,230.48,5.64,Battery_4,discharge,4.0,29.4,23.56,225.57999999999998,231.38
37,236.8,236.23,-0.57,Battery_4,discharge,4.0,26.7,21.33,231.32999999999998,237.13
38,227.31,223.11,-4.2,Battery_4,discharge,4.0,23.9,19.11,218.21,224.01000000000002
39,228.4,224.28,-4.12,Battery_4,discharge,4.0,21.1,16.89,219.38,225.18
40,224.96,228.21,3.25,Battery_4,discharge,4.0,18.3,14.67,223.31,229.11
41,213.71,217.43,3.72,Battery_4,discharge,4.0,15.6,12.44,212.53,218.33
42,200.57,203.29,2.72,Battery_4,discharge,4.0,12.8,10.22,198.39,204.19
43,190.89,187.56,-3.33,Battery_4,discharge,4.0,10.0,8.0,182.66,188.46
44,172.15,173.31,1.16,Battery_4,hold,0.0,10.0,8.0,168.41,174.21
45,166.13,166.71,0.58,Battery_4,hold,0.0,10.0,8.0,161.81,167.61
46,156.24,157.33,1.09,Battery_4,hold,0.0,10.0,8.0,152.43,158.23000000000002
47,142.47,146.83,4.36,Battery_4,hold,0.0,10.0,8.0,141.93,147.73000000000002
48,149.06,150.18,1.12,Battery_4,hold,0.0,10.0,8.0,145.28,151.08
1,142.81,144.33,1.52,Battery_5,hold,0.0,10.0,16.0,139.43,145.23000000000002
2,139.68,134.48,-5.2,Battery_5,charge,8.0,12.3,19.6,129.57999999999998,135.38
3,143.47,147.22,3.75,Battery_5,hold,0.0,12.3,19.6,142.32,148.12
4,140.4,145.1,4.7,Battery_5,hold,0.0,12.3,19.6,140.2,146.0
5,138.2,128.44,-9.76,Battery_5,charge,8.0,14.5,23.2,123.53999999999999,129.34
6,142.13,135.62,-6.51,Battery_5,charge,8.0,16.8,26.8,130.72,136.52
7,140.43,141.07,0.64,Battery_5,hold,0.0,16.8,26.8,136.17,141.97
8,139.03,137.45,-1.58,Battery_5,hold,0.0,16.8,26.8,132.54999999999998,138.35
9,136.31,136.23,-0.08,Battery_5,charge,8.0,19.0,30.4,131.32999999999998,137.13
10,152.69,148.42,-4.27,Battery_5,hold,0.0,19.0,30.4,143.51999999999998,149.32
11,161.73,166.13,4.4,Battery_5,hold,0.0,19.0,30.4,161.23,167.03
12,152.57,156.46,3.89,Battery_5,hold,0.0,19.0,30.4,151.56,157.36
13,166.0,166.33,0.33,Battery_5,hold,0.0,19.0,30.4,161.43,167.23000000000002
14,168.7,174.34,5.64,Battery_5,discharge,7.68,16.3,26.13,169.44,175.24
15,180.97,183.31,2.34,Battery_5,discharge,8.0,13.6,21.69,178.41,184.21
16,181.41,177.11,-4.3,Battery_5,discharge,8.0,10.8,17.24,172.21,178.01000000000002
17,150.92,152.76,1.84,Battery_5,hold,0.0,10.8,17.24,147.85999999999999,153.66
18,150.12,145.33,-4.79,Battery_5,hold,0.0,10.8,17.24,140.43,146.23000000000002
19,133.27,137.66,4.39,Battery_5,hold,0.0,10.8,17.24,132.76,138.56
20,132.64,132.39,-0.25,Battery_5,charge,8.0,13.0,20.84,127.48999999999998,133.29
21,129.53,128.61,-0.92,Battery_5,charge,8.0,15.3,24.44,123.71000000000001,129.51000000000002
22,129.11,125.71,-3.4,Battery_5,charge,8.0,17.5,28.04,120.80999999999999,126.61
23,128.53,134.64,6.11,Battery_5,charge,8.0,19.8,31.64,129.73999999999998,135.54
24,122.98,122.21,-0.77,Battery_5,charge,8.0,22.0,35.24,117.30999999999999,123.11
25,123.62,121.48,-2.14,Battery_5,charge,8.0,24.3,38.84,116.58,122.38000000000001
26,123.37,121.61,-1.76,Battery_5,charge,8.0,26.5,42.44,116.71,122.51
27,122.04,124.7,2.66,Battery_5,charge,8.0,28.8,46.04,119.8,125.60000000000001
28,122.03,123.86,1.83,Battery_5,charge,8.0,31.0,49.64,118.96,124.76
29,123.86,125.92,2.06,Battery_5,charge,8.0,33.3,53.24,121.02,126.82000000000001
30,127.71,129.86,2.15,Battery_5,charge,8.0,35.5,56.84,124.96000000000001,130.76000000000002
31,132.53,143.24,10.71,Battery_5,hold,0.0,35.5,56.84,138.34,144.14000000000001
32,135.36,133.33,-2.03,Battery_5,charge,8.0,37.8,60.44,128.43,134.23000000000002
33,154.24,151.68,-2.56,Battery_5,hold,0.0,37.8,60.44,146.78,152.58
34,186.81,182.74,-4.07,Battery_5,discharge,8.0,35.0,56.0,177.84,183.64000000000001
35,220.01,223.09,3.08,Battery_5,discharge,8.0,32.2,51.56,218.19,223.99
36,224.84,230.48,5.64,Battery_5,discharge,8.0,29.4,47.11,225.57999999999998,231.38
37,236.8,236.23,-0.57,Battery_5,discharge,8.0,26.7,42.67,231.32999999999998,237.13
38,227.31,223.11,-4.2,Battery_5,discharge,8.0,23.9,38.22,218.21,224.01000000000002
39,228.4,224.28,-4.12,Battery_5,discharge,8.0,21.1,33.78,219.38,225.18
40,224.96,228.21,3.25,Battery_5,discharge,8.0,18.3,29.33,223.31,229.11
41,213.71,217.43,3.72,Battery_5,discharge,8.0,15.6,24.89,212.53,218.33
42,200.57,203.29,2.72,Battery_5,discharge,8.0,12.8,20.44,198.39,204.19
43,190.89,187.56,-3.33,Battery_5,discharge,8.0,10.0,16.0,182.66,188.46
44,172.15,173.31,1.16,Battery_5,hold,0.0,10.0,16.0,168.41,174.21
45,166.13,166.71,0.58,Battery_5,hold,0.0,10.0,16.0,161.81,167.61
46,156.24,157.33,1.09,Battery_5,hold,0.0,10.0,16.0,152.43,158.23000000000002
47,142.47,146.83,4.36,Battery_5,hold,0.0,10.0,16.0,141.93,147.73000000000002
48,149.06,150.18,1.12,Battery_5,hold,0.0,10.0,16.0,145.28,151.08
