settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
24,152.15,151.38,-0.77,Battery_2,hold,0.0,24.2,24.17,146.48,152.28
25,144.57,142.43,-2.14,Battery_2,charge,5.0,26.4,26.42,137.53,143.33
26,151.93,150.17,-1.76,Battery_2,charge,2.9,27.7,27.72,145.26999999999998,151.07
27,142.16,144.82,2.66,Battery_2,charge,5.0,30.0,29.97,139.92,145.72
28,151.94,153.77,1.83,Battery_2,hold,0.0,30.0,29.97,148.87,154.67000000000002
29,149.67,151.73,2.06,Battery_2,hold,0.0,30.0,29.97,146.82999999999998,152.63
30,142.06,144.21,2.15,Battery_2,charge,5.0,32.2,32.22,139.31,145.11
31,160.14,170.85,10.71,Battery_2,hold,0.0,32.2,32.22,165.95,171.75
32,159.9,157.87,-2.03,Battery_2,hold,0.0,32.2,32.22,152.97,158.77
33,171.43,168.87,-2.56,Battery_2,hold,0.0,32.2,32.22,163.97,169.77
34,170.44,166.37,-4.07,Battery_2,hold,0.0,32.2,32.22,161.47,167.27
35,204.85,207.93,3.08,Battery_2,discharge,5.0,29.4,29.44,203.03,208.83
36,210.3,215.94,5.64,Battery_2,discharge,5.0,26.7,26.67,211.04,216.84
37,209.8,209.23,-0.57,Battery_2,discharge,5.0,23.9,23.89,204.32999999999998,210.13
38,206.08,201.88,-4.2,Battery_2,discharge,5.0,21.1,21.11,196.98,202.78
39,204.69,200.57,-4.12,Battery_2,discharge,5.0,18.3,18.33,195.67,201.47
40,201.7,204.95,3.25,Battery_2,discharge,5.0,15.6,15.56,200.04999999999998,205.85
41,199.83,203.55,3.72,Battery_2,discharge,5.0,12.8,12.78,198.65,204.45000000000002
42,194.84,197.56,2.72,Battery_2,discharge,5.0,10.0,10.0,192.66,198.46
43,179.78,176.45,-3.33,Battery_2,hold,0.0,10.0,10.0,171.54999999999998,177.35
44,159.34,160.5,1.16,Battery_2,hold,0.0,10.0,10.0,155.6,161.4
45,162.54,163.12,0.58,Battery_2,hold,0.0,10.0,10.0,158.22,164.02
46,162.28,163.37,1.09,Battery_2,hold,0.0,10.0,10.0,158.47,164.27
47,152.42,156.78,4.36,Battery_2,hold,0.0,10.0,10.0,151.88,157.68
48,149.6,150.72,1.12,Battery_2,hold,0.0,10.0,10.0,145.82,151.62
1,140.53,142.05,1.52,Battery_3,charge,10.0,12.2,24.5,137.15,142.95000000000002
2,143.07,137.87,-5.2,Battery_3,charge,10.0,14.5,29.0,132.97,138.77
3,136.65,140.4,3.75,Battery_3,charge,10.0,16.8,33.5,135.5,141.3
4,139.03,143.73,4.7,Battery_3,charge,10.0,19.0,38.0,138.82999999999998,144.63
5,142.02,132.26,-9.76,Battery_3,charge,10.0,21.2,42.5,127.35999999999999,133.16
6,140.17,133.66,-6.51,Battery_3,charge,10.0,23.5,47.0,128.76,134.56
7,143.48,144.12,0.64,Battery_3,charge,10.0,25.8,51.5,139.22,145.02
8,141.88,140.3,-1.58,Battery_3,charge,10.0,28.0,56.0,135.4,141.20000000000002
9,143.37,143.29,-0.08,Battery_3,charge,10.0,30.2,60.5,138.39,144.19
10,146.35,142.08,-4.27,Battery_3,charge,10.0,32.5,65.0,137.18,142.98000000000002
11,163.45,167.85,4.4,Battery_3,hold,0.0,32.5,65.0,162.95,168.75
12,172.55,176.44,3.89,Battery_3,hold,0.0,32.5,65.0,171.54,177.34
13,187.32,187.65,0.33,Battery_3,hold,0.0,32.5,65.0,182.75,188.55
14,189.57,195.21,5.64,Battery_3,discharge,10.0,29.7,59.44,190.31,196.11
15,194.53,196.87,2.34,Battery_3,discharge,10.0,26.9,53.89,191.97,197.77
16,199.12,194.82,-4.3,Battery_3,discharge,10.0,24.2,48.33,189.92,195.72
17,172.05,173.89,1.84,Battery_3,hold,0.0,24.2,48.33,168.98999999999998,174.79
18,164.56,159.77,-4.79,Battery_3,hold,0.0,24.2,48.33,154.87,160.67000000000002
19,156.71,161.1,4.39,Battery_3,hold,0.0,24.2,48.33,156.2,162.0
20,159.6,159.35,-0.25,Battery_3,hold,0.0,24.2,48.33,154.45,160.25
21,167.86,166.94,-0.92,Battery_3,hold,0.0,24.2,48.33,162.04,167.84
22,169.16,165.76,-3.4,Battery_3,hold,0.0,24.2,48.33,160.85999999999999,166.66
23,158.95,165.06,6.11,Battery_3,hold,0.0,24.2,48.33,160.16,165.96
24,152.15,151.38,-0.77,Battery_3,hold,0.0,24.2,48.33,146.48,152.28
25,144.57,142.43,-2.14,Battery_3,charge,10.0,26.4,52.83,137.53,143.33
26,151.93,150.17,-1.76,Battery_3,charge,5.8,27.7,55.44,145.26999999999998,151.07
27,142.16,144.82,2.66,Battery_3,charge,10.0,30.0,59.94,139.92,145.72
28,151.94,153.77,1.83,Battery_3,hold,0.0,30.0,59.94,148.87,154.67000000000002
29,149.67,151.73,2.06,Battery_3,hold,0.0,30.0,59.94,146.82999999999998,152.63
30,142.06,144.21,2.15,Battery_3,charge,10.0,32.2,64.44,139.31,145.11
31,160.14,170.85,10.71,Battery_3,hold,0.0,32.2,64.44,165.95,171.75
32,159.9,157.87,-2.03,Battery_3,hold,0.0,32.2,64.44,152.97,158.77
33,171.43,168.87,-2.56,Battery_3,hold,0.0,32.2,64.44,163.97,169.77
34,170.44,166.37,-4.07,Battery_3,hold,0.0,32.2,64.44,161.47,167.27
35,204.85,207.93,3.08,Battery_3,discharge,10.0,29.4,58.89,203.03,208.83
36,210.3,215.94,5.64,Battery_3,discharge,10.0,26.7,53.33,211.04,216.84
37,209.8,209.23,-0.57,Battery_3,discharge,10.0,23.9,47.78,204.32999999999998,210.13
38,206.08,201.88,-4.2,Battery_3,discharge,10.0,21.1,42.22,196.98,202.78
39,204.69,200.57,-4.12,Battery_3,discharge,10.0,18.3,36.67,195.67,201.47
40,201.7,204.95,3.25,Battery_3,discharge,10.0,15.6,31.11,200.04999999999998,205.85
41,199.83,203.55,3.72,Battery_3,discharge,10.0,12.8,25.56,198.65,204.45000000000002
42,194.84,197.56,2.72,Battery_3,discharge,10.0,10.0,20.0,192.66,198.46
43,179.78,176.45,-3.33,Battery_3,hold,0.0,10.0,20.0,171.54999999999998,177.35
44,159.34,160.5,1.16,Battery_3,hold,0.0,10.0,20.0,155.6,161.4
45,162.54,163.12,0.58,Battery_3,hold,0.0,10.0,20.0,158.22,164.02
46,162.28,163.37,1.09,Battery_3,hold,0.0,10.0,20.0,158.47,164.27
47,152.42,156.78,4.36,Battery_3,hold,0.0,10.0,20.0,151.88,157.68
48,149.6,150.72,1.12,Battery_3,hold,0.0,10.0,20.0,145.82,151.62
1,140.53,142.05,1.52,Battery_4,charge,4.0,12.3,9.8,137.15,142.95000000000002
2,143.07,137.87,-5.2,Battery_4,charge,4.0,14.5,11.6,132.97,138.77
3,136.65,140.4,3.75,Battery_4,charge,4.0,16.8,13.4,135.5,141.3
4,139.03,143.73,4.7,Battery_4,charge,4.0,19.0,15.2,138.82999999999998,144.63
5,142.02,132.26,-9.76,Battery_4,charge,4.0,21.2,17.0,127.35999999999999,133.16
6,140.17,133.66,-6.51,Battery_4,charge,4.0,23.5,18.8,128.76,134.56
7,143.48,144.12,0.64,Battery_4,charge,4.0,25.8,20.6,139.22,145.02
8,141.88,140.3,-1.58,Battery_4,charge,4.0,28.0,22.4,135.4,141.20000000000002
9,143.37,143.29,-0.08,Battery_4,charge,4.0,30.2,24.2,138.39,144.19
10,146.35,142.08,-4.27,Battery_4,charge,4.0,32.5,26.0,137.18,142.98000000000002
11,163.45,167.85,4.4,Battery_4,hold,0.0,32.5,26.0,162.95,168.75
12,172.55,176.44,3.89,Battery_4,hold,0.0,32.5,26.0,171.54,177.34
13,187.32,187.65,0.33,Battery_4,hold,0.0,32.5,26.0,182.75,188.55
14,189.57,195.21,5.64,Battery_4,discharge,4.0,29.7,23.78,190.31,196.11
15,194.53,196.87,2.34,Battery_4,discharge,4.0,26.9,21.56,191.97,197.77
16,199.12,194.82,-4.3,Battery_4,discharge,4.0,24.2,19.33,189.92,195.72
17,172.05,173.89,1.84,Battery_4,hold,0.0,24.2,19.33,168.98999999999998,174.79
18,164.56,159.77,-4.79,Battery_4,hold,0.0,24.2,19.33,154.87,160.67000000000002
19,156.71,161.1,4.39,Battery_4,hold,0.0,24.2,19.33,156.2,162.0
20,159.6,159.35,-0.25,Battery_4,hold,0.0,24.2,19.33,154.45,160.25
21,167.86,166.94,-0.92,Battery_4,hold,0.0,24.2,19.33,162.04,167.84
22,169.16,165.76,-3.4,Battery_4,hold,0.0,24.2,19.33,160.85999999999999,166.66
23,158.95,165.06,6.11,Battery_4,hold,0.0,24.2,19.33,160.16,165.96
24,152.15,151.38,-0.77,Battery_4,hold,0.0,24.2,19.33,146.48,152.28
25,144.57,142.43,-2.14,Battery_4,charge,4.0,26.4,21.13,137.53,143.33
26,151.93,150.17,-1.76,Battery_4,charge,2.32,27.7,22.18,145.26999999999998,151.07
27,142.16,144.82,2.66,Battery_4,charge,4.0,30.0,23.98,139.92,145.72
28,151.94,153.77,1.83,Battery_4,hold,0.0,30.0,23.98,148.87,154.67000000000002
29,149.67,151.73,2.06,Battery_4,hold,0.0,30.0,23.98,146.82999999999998,152.63
30,142.06,144.21,2.15,Battery_4,charge,4.0,32.2,25.78,139.31,145.11
31,160.14,170.85,10.71,Battery_4,hold,0.0,32.2,25.78,165.95,171.75
32,159.9,157.87,-2.03,Battery_4,hold,0.0,32.2,25.78,152.97,158.77
33,171.43,168.87,-2.56,Battery_4,hold,0.0,32.2,25.78,163.97,169.77
34,170.44,166.37,-4.07,Battery_4,hold,0.0,32.2,25.78,161.47,167.27
35,204.85,207.93,3.08,Battery_4,discharge,4.0,29.4,23.56,203.03,208.83
36,210.3,215.94,5.64,Battery_4,discharge,4.0,26.7,21.33,211.04,216.84
37,209.8,209.23,-0.57,Battery_4,discharge,4.0,23.9,19.11,204.32999999999998,210.13
38,206.08,201.88,-4.2,Battery_4,discharge,4.0,21.1,16.89,196.98,202.78
39,204.69,200.57,-4.12,Battery_4,discharge,4.0,18.3,14.67,195.67,201.47
40,201.7,204.95,3.25,Battery_4,discharge,4.0,15.6,12.44,200.04999999999998,205.85
41,199.83,203.55,3.72,Battery_4,discharge,4.0,12.8,10.22,198.65,204.45000000000002
42,194.84,197.56,2.72,Battery_4,discharge,4.0,10.0,8.0,192.66,198.46
43,179.78,176.45,-3.33,Battery_4,hold,0.0,10.0,8.0,171.54999999999998,177.35
44,159.34,160.5,1.16,Battery_4,hold,0.0,10.0,8.0,155.6,161.4
45,162.54,163.12,0.58,Battery_4,hold,0.0,10.0,8.0,158.22,164.02
46,162.28,163.37,1.09,Battery_4,hold,0.0,10.0,8.0,158.47,164.27
47,152.42,156.78,4.36,Battery_4,hold,0.0,10.0,8.0,151.88,157.68
48,149.6,150.72,1.12,Battery_4,hold,0.0,10.0,8.0,145.82,151.62
1,140.53,142.05,1.52,Battery_5,charge,8.0,12.3,19.6,137.15,142.95000000000002
2,143.07,137.87,-5.2,Battery_5,charge,8.0,14.5,23.2,132.97,138.77
3,136.65,140.4,3.75,Battery_5,charge,8.0,16.8,26.8,135.5,141.3
4,139.03,143.73,4.7,Battery_5,charge,8.0,19.0,30.4,138.82999999999998,144.63
5,142.02,132.26,-9.76,Battery_5,charge,8.0,21.2,34.0,127.35999999999999,133.16
6,140.17,133.66,-6.51,Battery_5,charge,8.0,23.5,37.6,128.76,134.56
7,143.48,144.12,0.64,Battery_5,charge,8.0,25.8,41.2,139.22,145.02
8,141.88,140.3,-1.58,Battery_5,charge,8.0,28.0,44.8,135.4,141.20000000000002
9,143.37,143.29,-0.08,Battery_5,charge,8.0,30.2,48.4,138.39,144.19
10,146.35,142.08,-4.27,Battery_5,charge,8.0,32.5,52.0,137.18,142.98000000000002
11,163.45,167.85,4.4,Battery_5,hold,0.0,32.5,52.0,162.95,168.75
12,172.55,176.44,3.89,Battery_5,hold,0.0,32.5,52.0,171.54,177.34
13,187.32,187.65,0.33,Battery_5,hold,0.0,32.5,52.0,182.75,188.55
14,189.57,195.21,5.64,Battery_5,discharge,8.0,29.7,47.56,190.31,196.11
15,194.53,196.87,2.34,Battery_5,discharge,8.0,26.9,43.11,191.97,197.77
16,199.12,194.82,-4.3,Battery_5,discharge,8.0,24.2,38.67,189.92,195.72
17,172.05,173.89,1.84,Battery_5,hold,0.0,24.2,38.67,168.98999999999998,174.79
18,164.56,159.77,-4.79,Battery_5,hold,0.0,24.2,38.67,154.87,160.67000000000002
19,156.71,161.1,4.39,Battery_5,hold,0.0,24.2,38.67,156.2,162.0
20,159.6,159.35,-0.25,Battery_5,hold,0.0,24.2,38.67,154.45,160.25
21,167.86,166.94,-0.92,Battery_5,hold,0.0,24.2,38.67,162.04,167.84
22,169.16,165.76,-3.4,Battery_5,hold,0.0,24.2,38.67,160.85999999999999,166.66
23,158.95,165.06,6.11,Battery_5,hold,0.0,24.2,38.67,160.16,165.96
24,152.15,151.38,-0.77,Battery_5,hold,0.0,24.2,38.67,146.48,152.28
25,144.57,142.43,-2.14,Battery_5,charge,8.0,26.4,42.27,137.53,143.33
26,151.93,150.17,-1.76,Battery_5,charge,4.64,27.7,44.36,145.26999999999998,151.07
27,142.16,144.82,2.66,Battery_5,charge,8.0,30.0,47.96,139.92,145.72
28,151.94,153.77,1.83,Battery_5,hold,0.0,30.0,47.96,148.87,154.67000000000002
29,149.67,151.73,2.06,Battery_5,hold,0.0,30.0,47.96,146.82999999999998,152.63
30,142.06,144.21,2.15,Battery_5,charge,8.0,32.2,51.56,139.31,145.11
31,160.14,170.85,10.71,Battery_5,hold,0.0,32.2,51.56,165.95,171.75
32,159.9,157.87,-2.03,Battery_5,hold,0.0,32.2,51.56,152.97,158.77
33,171.43,168.87,-2.56,Battery_5,hold,0.0,32.2,51.56,163.97,169.77
34,170.44,166.37,-4.07,Battery_5,hold,0.0,32.2,51.56,161.47,167.27
35,204.85,207.93,3.08,Battery_5,discharge,8.0,29.4,47.11,203.03,208.83
36,210.3,215.94,5.64,Battery_5,discharge,8.0,26.7,42.67,211.04,216.84
37,209.8,209.23,-0.57,Battery_5,discharge,8.0,23.9,38.22,204.32999999999998,210.13
38,206.08,201.88,-4.2,Battery_5,discharge,8.0,21.1,33.78,196.98,202.78
39,204.69,200.57,-4.12,Battery_5,discharge,8.0,18.3,29.33,195.67,201.47
40,201.7,204.95,3.25,Battery_5,discharge,8.0,15.6,24.89,200.04999999999998,205.85
41,199.83,203.55,3.72,Battery_5,discharge,8.0,12.8,20.44,198.65,204.45000000000002
42,194.84,197.56,2.72,Battery_5,discharge,8.0,10.0,16.0,192.66,198.46
43,179.78,176.45,-3.33,Battery_5,hold,0.0,10.0,16.0,171.54999999999998,177.35
44,159.34,160.5,1.16,Battery_5,hold,0.0,10.0,16.0,155.6,161.4
45,162.54,163.12,0.58,Battery_5,hold,0.0,10.0,16.0,158.22,164.02
46,162.28,163.37,1.09,Battery_5,hold,0.0,10.0,16.0,158.47,164.27
47,152.42,156.78,4.36,Battery_5,hold,0.0,10.0,16.0,151.88,157.68
48,149.6,150.72,1.12,Battery_5,hold,0.0,10.0,16.0,145.82,151.62
