settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
34,47.36,43.29,-4.07,Battery_1,hold,0.0,76.7,15.33,38.39,44.19
35,117.38,120.46,3.08,Battery_1,discharge,3.0,68.3,13.67,115.55999999999999,121.36
36,114.48,120.12,5.64,Battery_1,discharge,3.0,60.0,12.0,115.22,121.02000000000001
37,123.97,123.4,-0.57,Battery_1,discharge,3.0,51.7,10.33,118.5,124.30000000000001
38,117.35,113.15,-4.2,Battery_1,discharge,3.0,43.3,8.67,108.25,114.05000000000001
39,97.06,92.94,-4.12,Battery_1,discharge,3.0,35.0,7.0,88.03999999999999,93.84
40,86.12,89.37,3.25,Battery_1,discharge,3.0,26.7,5.33,84.47,90.27000000000001
41,74.59,78.31,3.72,Battery_1,discharge,3.0,18.3,3.67,73.41,79.21000000000001
42,56.63,59.35,2.72,Battery_1,discharge,3.0,10.0,2.0,54.45,60.25
43,35.67,32.34,-3.33,Battery_1,hold,0.0,10.0,2.0,27.440000000000005,33.24
44,22.33,23.49,1.16,Battery_1,hold,0.0,10.0,2.0,18.589999999999996,24.389999999999997
45,16.09,16.67,0.58,Battery_1,hold,0.0,10.0,2.0,11.770000000000001,17.57
46,13.1,14.19,1.09,Battery_1,hold,0.0,10.0,2.0,9.29,15.09
47,0.15,4.51,4.36,Battery_1,hold,0.0,10.0,2.0,-0.39000000000000057,5.41
48,-0.5,0.62,1.12,Battery_1,hold,0.0,10.0,2.0,-4.28,1.52
1,121.68,123.2,1.52,Battery_2,hold,0.0,10.0,10.0,118.3,124.10000000000001
2,122.64,117.44,-5.2,Battery_2,hold,0.0,10.0,10.0,112.53999999999999,118.34
3,120.23,123.98,3.75,Battery_2,hold,0.0,10.0,10.0,119.08,124.88000000000001
4,118.88,123.58,4.7,Battery_2,hold,0.0,10.0,10.0,118.67999999999999,124.48
5,117.95,108.19,-9.76,Battery_2,charge,5.0,12.2,12.25,103.28999999999999,109.09
6,120.55,114.04,-6.51,Battery_2,charge,5.0,14.5,14.5,109.14,114.94000000000001
7,115.12,115.76,0.64,Battery_2,charge,3.52,16.1,16.08,110.86,116.66000000000001
8,117.16,115.58,-1.58,Battery_2,charge,5.0,18.3,18.33,110.67999999999999,116.48
9,121.41,121.33,-0.08,Battery_2,hold,0.0,18.3,18.33,116.42999999999999,122.23
10,123.43,119.16,-4.27,Battery_2,hold,0.0,18.3,18.33,114.25999999999999,120.06
11,129.35,133.75,4.4,Battery_2,hold,0.0,18.3,18.33,128.85,134.65
12,140.76,144.65,3.89,Battery_2,hold,0.0,18.3,18.33,139.75,145.55
13,146.98,147.31,0.33,Battery_2,hold,0.0,18.3,18.33,142.41,148.21
14,165.94,171.58,5.64,Battery_2,discharge,5.0,15.6,15.56,166.68,172.48000000000002
15,167.78,170.12,2.34,Battery_2,discharge,5.0,12.8,12.78,165.22,171.02
16,162.7,158.4,-4.3,Battery_2,discharge,5.0,10.0,10.0,153.5,159.3
17,136.07,137.91,1.84,Battery_2,hold,0.0,10.0,10.0,133.01,138.81
18,123.92,119.13,-4.79,Battery_2,hold,0.0,10.0,10.0,114.22999999999999,120.03
19,102.59,106.98,4.39,Battery_2,hold,0.0,10.0,10.0,102.08,107.88000000000001
20,89.19,88.94,-0.25,Battery_2,hold,0.0,10.0,10.0,84.03999999999999,89.84
21,60.95,60.03,-0.92,Battery_2,hold,0.0,10.0,10.0,55.13,60.93
22,50.55,47.15,-3.4,Battery_2,hold,0.0,10.0,10.0,42.25,48.05
23,16.09,22.2,6.11,Battery_2,charge,5.0,12.2,12.25,17.299999999999997,23.099999999999998
24,7.6,6.83,-0.77,Battery_2,charge,5.0,14.5,14.5,1.9299999999999997,7.73
25,9.54,7.4,-2.14,Battery_2,charge,5.0,16.8,16.75,2.5,8.3
26,8.8,7.04,-1.76,Battery_2,charge,5.0,19.0,19.0,2.1399999999999997,7.94
27,9.47,12.13,2.66,Battery_2,charge,5.0,21.2,21.25,7.23,13.030000000000001
28,10.38,12.21,1.83,Battery_2,charge,5.0,23.5,23.5,7.3100000000000005,13.110000000000001
29,11.31,13.37,2.06,Battery_2,charge,5.0,25.8,25.75,8.469999999999999,14.27
30,7.74,9.89,2.15,Battery_2,charge,5.0,28.0,28.0,4.99,10.790000000000001
31,23.47,34.18,10.71,Battery_2,charge,4.38,30.0,29.97,29.28,35.08
32,30.73,28.7,-2.03,Battery_2,charge,5.0,32.2,32.22,23.799999999999997,29.599999999999998
33,44.79,42.23,-2.56,Battery_2,hold,0.0,32.2,32.22,37.33,43.129999999999995
34,47.36,43.29,-4.07,Battery_2,hold,0.0,32.2,32.22,38.39,44.19
35,117.38,120.46,3.08,Battery_2,discharge,5.0,29.4,29.44,115.55999999999999,121.36
36,114.48,120.12,5.64,Battery_2,discharge,5.0,26.7,26.67,115.22,121.02000000000001
37,123.97,123.4,-0.57,Battery_2,discharge,5.0,23.9,23.89,118.5,124.30000000000001
38,117.35,113.15,-4.2,Battery_2,discharge,5.0,21.1,21.11,108.25,114.05000000000001
39,97.06,92.94,-4.12,Battery_2,discharge,5.0,18.3,18.33,88.03999999999999,93.84
40,86.12,89.37,3.25,Battery_2,discharge,5.0,15.6,15.56,84.47,90.27000000000001
41,74.59,78.31,3.72,Battery_2,discharge,5.0,12.8,12.78,73.41,79.21000000000001
42,56.63,59.35,2.72,Battery_2,discharge,5.0,10.0,10.0,54.45,60.25
43,35.67,32.34,-3.33,Battery_2,hold,0.0,10.0,10.0,27.440000000000005,33.24
44,22.33,23.49,1.16,Battery_2,hold,0.0,10.0,10.0,18.589999999999996,24.389999999999997
45,16.09,16.67,0.58,Battery_2,hold,0.0,10.0,10.0,11.770000000000001,17.57
46,13.1,14.19,1.09,Battery_2,hold,0.0,10.0,10.0,9.29,15.09
47,0.15,4.51,4.36,Battery_2,hold,0.0,10.0,10.0,-0.39000000000000057,5.41
48,-0.5,0.62,1.12,Battery_2,hold,0.0,10.0,10.0,-4.28,1.52
1,121.68,123.2,1.52,Battery_3,hold,0.0,10.0,20.0,118.3,124.10000000000001
2,122.64,117.44,-5.2,Battery_3,hold,0.0,10.0,20.0,112.53999999999999,118.34
3,120.23,123.98,3.75,Battery_3,hold,0.0,10.0,20.0,119.08,124.88000000000001
4,118.88,123.58,4.7,Battery_3,hold,0.0,10.0,20.0,118.67999999999999,124.48
5,117.95,108.19,-9.76,Battery_3,charge,10.0,12.2,24.5,103.28999999999999,109.09
6,120.55,114.04,-6.51,Battery_3,charge,10.0,14.5,29.0,109.14,114.94000000000001
7,115.12,115.76,0.64,Battery_3,charge,7.04,16.1,32.17,110.86,116.66000000000001
8,117.16,115.58,-1.58,Battery_3,charge,10.0,18.3,36.67,110.67999999999999,116.48
9,121.41,121.33,-0.08,Battery_3,hold,0.0,18.3,36.67,116.42999999999999,122.23
10,123.43,119.16,-4.27,Battery_3,hold,0.0,18.3,36.67,114.25999999999999,120.06
11,129.35,133.75,4.4,Battery_3,hold,0.0,18.3,36.67,128.85,134.65
12,140.76,144.65,3.89,Battery_3,hold,0.0,18.3,36.67,139.75,145.55
13,146.98,147.31,0.33,Battery_3,hold,0.0,18.3,36.67,142.41,148.21
14,165.94,171.58,5.64,Battery_3,discharge,10.0,15.6,31.11,166.68,172.48000000000002
15,167.78,170.12,2.34,Battery_3,discharge,10.0,12.8,25.56,165.22,171.02
16,162.7,158.4,-4.3,Battery_3,discharge,10.0,10.0,20.0,153.5,159.3
17,136.07,137.91,1.84,Battery_3,hold,0.0,10.0,20.0,133.01,138.81
18,123.92,119.13,-4.79,Battery_3,hold,0.0,10.0,20.0,114.22999999999999,120.03
19,102.59,106.98,4.39,Battery_3,hold,0.0,10.0,20.0,102.08,107.88000000000001
20,89.19,88.94,-0.25,Battery_3,hold,0.0,10.0,20.0,84.03999999999999,89.84
21,60.95,60.03,-0.92,Battery_3,hold,0.0,10.0,20.0,55.13,60.93
22,50.55,47.15,-3.4,Battery_3,hold,0.0,10.0,20.0,42.25,48.05
23,16.09,22.2,6.11,Battery_3,charge,10.0,12.2,24.5,17.299999999999997,23.099999999999998
24,7.6,6.83,-0.77,Battery_3,charge,10.0,14.5,29.0,1.9299999999999997,7.73
25,9.54,7.4,-2.14,Battery_3,charge,10.0,16.8,33.5,2.5,8.3
26,8.8,7.04,-1.76,Battery_3,charge,10.0,19.0,38.0,2.1399999999999997,7.94
27,9.47,12.13,2.66,Battery_3,charge,10.0,21.2,42.5,7.23,13.030000000000001
28,10.38,12.21,1.83,Battery_3,charge,10.0,23.5,47.0,7.3100000000000005,13.110000000000001
29,11.31,13.37,2.06,Battery_3,charge,10.0,25.8,51.5,8.469999999999999,14.27
30,7.74,9.89,2.15,Battery_3,charge,10.0,28.0,56.0,4.99,10.790000000000001
31,23.47,34.18,10.71,Battery_3,charge,8.77,30.0,59.94,29.28,35.08
32,30.73,28.7,-2.03,Battery_3,charge,10.0,32.2,64.44,23.799999999999997,29.599999999999998
33,44.79,42.23,-2.56,Battery_3,hold,0.0,32.2,64.44,37.33,43.129999999999995
34,47.36,43.29,-4.07,Battery_3,hold,0.0,32.2,64.44,38.39,44.19
35,117.38,120.46,3.08,Battery_3,discharge,10.0,29.4,58.89,115.55999999999999,121.36
36,114.48,120.12,5.64,Battery_3,discharge,10.0,26.7,53.33,115.22,121.02000000000001
37,123.97,123.4,-0.57,Battery_3,discharge,10.0,23.9,47.78,118.5,124.30000000000001
38,117.35,113.15,-4.2,Battery_3,discharge,10.0,21.1,42.22,108.25,114.05000000000001
39,97.06,92.94,-4.12,Battery_3,discharge,10.0,18.3,36.67,88.03999999999999,93.84
40,86.12,89.37,3.25,Battery_3,discharge,10.0,15.6,31.11,84.47,90.27000000000001
41,74.59,78.31,3.72,Battery_3,discharge,10.0,12.8,25.56,73.41,79.21000000000001
42,56.63,59.35,2.72,Battery_3,discharge,10.0,10.0,20.0,54.45,60.25
43,35.67,32.34,-3.33,Battery_3,hold,0.0,10.0,20.0,27.440000000000005,33.24
44,22.33,23.49,1.16,Battery_3,hold,0.0,10.0,20.0,18.589999999999996,24.389999999999997
45,16.09,16.67,0.58,Battery_3,hold,0.0,10.0,20.0,11.770000000000001,17.57
46,13.1,14.19,1.09,Battery_3,hold,0.0,10.0,20.0,9.29,15.09
47,0.15,4.51,4.36,Battery_3,hold,0.0,10.0,20.0,-0.39000000000000057,5.41
48,-0.5,0.62,1.12,Battery_3,hold,0.0,10.0,20.0,-4.28,1.52
1,121.68,123.2,1.52,Battery_4,hold,0.0,10.0,8.0,118.3,124.10000000000001
2,122.64,117.44,-5.2,Battery_4,hold,0.0,10.0,8.0,112.53999999999999,118.34
3,120.23,123.98,3.75,Battery_4,hold,0.0,10.0,8.0,119.08,124.88000000000001
4,118.88,123.58,4.7,Battery_4,hold,0.0,10.0,8.0,118.67999999999999,124.48
5,117.95,108.19,-9.76,Battery_4,charge,4.0,12.3,9.8,103.28999999999999,109.09
6,120.55,114.04,-6.51,Battery_4,charge,4.0,14.5,11.6,109.14,114.94000000000001
7,115.12,115.76,0.64,Battery_4,charge,2.81,16.1,12.87,110.86,116.66000000000001
8,117.16,115.58,-1.58,Battery_4,charge,4.0,18.3,14.67,110.67999999999999,116.48
9,121.41,121.33,-0.08,Battery_4,hold,0.0,18.3,14.67,116.42999999999999,122.23
10,123.43,119.16,-4.27,Battery_4,hold,0.0,18.3,14.67,114.25999999999999,120.06
11,129.35,133.75,4.4,Battery_4,hold,0.0,18.3,14.67,128.85,134.65
12,140.76,144.65,3.89,Battery_4,hold,0.0,18.3,14.67,139.75,145.55
13,146.98,147.31,0.33,Battery_4,hold,0.0,18.3,14.67,142.41,148.21
14,165.94,171.58,5.64,Battery_4,discharge,4.0,15.6,12.44,166.68,172.48000000000002
15,167.78,170.12,2.34,Battery_4,discharge,4.0,12.8,10.22,165.22,171.02
16,162.7,158.4,-4.3,Battery_4,discharge,4.0,10.0,8.0,153.5,159.3
17,136.07,137.91,1.84,Battery_4,hold,0.0,10.0,8.0,133.01,138.81
18,123.92,119.13,-4.79,Battery_4,hold,0.0,10.0,8.0,114.22999999999999,120.03
19,102.59,106.98,4.39,Battery_4,hold,0.0,10.0,8.0,102.08,107.88000000000001
20,89.19,88.94,-0.25,Battery_4,hold,0.0,10.0,8.0,84.03999999999999,89.84
21,60.95,60.03,-0.92,Battery_4,hold,0.0,10.0,8.0,55.13,60.93
22,50.55,47.15,-3.4,Battery_4,hold,0.0,10.0,8.0,42.25,48.05
23,16.09,22.2,6.11,Battery_4,charge,4.0,12.3,9.8,17.299999999999997,23.099999999999998
24,7.6,6.83,-0.77,Battery_4,charge,4.0,14.5,11.6,1.9299999999999997,7.73
25,9.54,7.4,-2.14,Battery_4,charge,4.0,16.8,13.4,2.5,8.3
26,8.8,7.04,-1.76,Battery_4,charge,4.0,19.0,15.2,2.1399999999999997,7.94
27,9.47,12.13,2.66,Battery_4,charge,4.0,21.2,17.0,7.23,13.030000000000001
28,10.38,12.21,1.83,Battery_4,charge,4.0,23.5,18.8,7.3100000000000005,13.110000000000001
29,11.31,13.37,2.06,Battery_4,charge,4.0,25.8,20.6,8.469999999999999,14.27
30,7.74,9.89,2.15,Battery_4,charge,4.0,28.0,22.4,4.99,10.790000000000001
31,23.47,34.18,10.71,Battery_4,charge,3.51,30.0,23.98,29.28,35.08
32,30.73,28.7,-2.03,Battery_4,charge,4.0,32.2,25.78,23.799999999999997,29.599999999999998
33,44.79,42.23,-2.56,Battery_4,hold,0.0,32.2,25.78,37.33,43.129999999999995
34,47.36,43.29,-4.07,Battery_4,hold,0.0,32.2,25.78,38.39,44.19
35,117.38,120.46,3.08,Battery_4,discharge,4.0,29.4,23.56,115.55999999999999,121.36
36,114.48,120.12,5.64,Battery_4,discharge,4.0,26.7,21.33,115.22,121.02000000000001
37,123.97,123.4,-0.57,Battery_4,discharge,4.0,23.9,19.11,118.5,124.30000000000001
38,117.35,113.15,-4.2,Battery_4,discharge,4.0,21.1,16.89,108.25,114.05000000000001
39,97.06,92.94,-4.12,Battery_4,discharge,4.0,18.3,14.67,88.03999999999999,93.84
40,86.12,89.37,3.25,Battery_4,discharge,4.0,15.6,12.44,84.47,90.27000000000001
41,74.59,78.31,3.72,Battery_4,discharge,4.0,12.8,10.22,73.41,79.21000000000001
42,56.63,59.35,2.72,Battery_4,discharge,4.0,10.0,8.0,54.45,60.25
43,35.67,32.34,-3.33,Battery_4,hold,0.0,10.0,8.0,27.440000000000005,33.24
44,22.33,23.49,1.16,Battery_4,hold,0.0,10.0,8.0,18.589999999999996,24.389999999999997
45,16.09,16.67,0.58,Battery_4,hold,0.0,10.0,8.0,11.770000000000001,17.57
46,13.1,14.19,1.09,Battery_4,hold,0.0,10.0,8.0,9.29,15.09
47,0.15,4.51,4.36,Battery_4,hold,0.0,10.0,8.0,-0.39000000000000057,5.41
48,-0.5,0.62,1.12,Battery_4,hold,0.0,10.0,8.0,-4.28,1.52
1,121.68,123.2,1.52,Battery_5,hold,0.0,10.0,16.0,118.3,124.10000000000001
2,122.64,117.44,-5.2,Battery_5,hold,0.0,10.0,16.0,112.53999999999999,118.34
3,120.23,123.98,3.75,Battery_5,hold,0.0,10.0,16.0,119.08,124.88000000000001
4,118.88,123.58,4.7,Battery_5,hold,0.0,10.0,16.0,118.67999999999999,124.48
5,117.95,108.19,-9.76,Battery_5,charge,8.0,12.3,19.6,103.28999999999999,109.09
6,120.55,114.04,-6.51,Battery_5,charge,8.0,14.5,23.2,109.14,114.94000000000001
7,115.12,115.76,0.64,Battery_5,charge,5.63,16.1,25.73,110.86,116.66000000000001
8,117.16,115.58,-1.58,Battery_5,charge,8.0,18.3,29.33,110.67999999999999,116.48
9,121.41,121.33,-0.08,Battery_5,hold,0.0,18.3,29.33,116.42999999999999,122.23
10,123.43,119.16,-4.27,Battery_5,hold,0.0,18.3,29.33,114.25999999999999,120.06
11,129.35,133.75,4.4,Battery_5,hold,0.0,18.3,29.33,128.85,134.65
12,140.76,144.65,3.89,Battery_5,hold,0.0,18.3,29.33,139.75,145.55
13,146.98,147.31,0.33,Battery_5,hold,0.0,18.3,29.33,142.41,148.21
14,165.94,171.58,5.64,Battery_5,discharge,8.0,15.6,24.89,166.68,172.48000000000002
15,167.78,170.12,2.34,Battery_5,discharge,8.0,12.8,20.44,165.22,171.02
16,162.7,158.4,-4.3,Battery_5,discharge,8.0,10.0,16.0,153.5,159.3
17,136.07,137.91,1.84,Battery_5,hold,0.0,10.0,16.0,133.01,138.81
18,123.92,119.13,-4.79,Battery_5,hold,0.0,10.0,16.0,114.22999999999999,120.03
19,102.59,106.98,4.39,Battery_5,hold,0.0,10.0,16.0,102.08,107.88000000000001
20,89.19,88.94,-0.25,Battery_5,hold,0.0,10.0,16.0,84.03999999999999,89.84
21,60.95,60.03,-0.92,Battery_5,hold,0.0,10.0,16.0,55.13,60.93
22,50.55,47.15,-3.4,Battery_5,hold,0.0,10.0,16.0,42.25,48.05
23,16.09,22.2,6.11,Battery_5,charge,8.0,12.3,19.6,17.299999999999997,23.099999999999998
24,7.6,6.83,-0.77,Battery_5,charge,8.0,14.5,23.2,1.9299999999999997,7.73
25,9.54,7.4,-2.14,Battery_5,charge,8.0,16.8,26.8,2.5,8.3
26,8.8,7.04,-1.76,Battery_5,charge,8.0,19.0,30.4,2.1399999999999997,7.94
27,9.47,12.13,2.66,Battery_5,charge,8.0,21.2,34.0,7.23,13.030000000000001
28,10.38,12.21,1.83,Battery_5,charge,8.0,23.5,37.6,7.3100000000000005,13.110000000000001
29,11.31,13.37,2.06,Battery_5,charge,8.0,25.8,41.2,8.469999999999999,14.27
30,7.74,9.89,2.15,Battery_5,charge,8.0,28.0,44.8,4.99,10.790000000000001
31,23.47,34.18,10.71,Battery_5,charge,7.01,30.0,47.96,29.28,35.08
32,30.73,28.7,-2.03,Battery_5,charge,8.0,32.2,51.56,23.799999999999997,29.599999999999998
33,44.79,42.23,-2.56,Battery_5,hold,0.0,32.2,51.56,37.33,43.129999999999995
34,47.36,43.29,-4.07,Battery_5,hold,0.0,32.2,51.56,38.39,44.19
35,117.38,120.46,3.08,Battery_5,discharge,8.0,29.4,47.11,115.55999999999999,121.36
36,114.48,120.12,5.64,Battery_5,discharge,8.0,26.7,42.67,115.22,121.02000000000001
37,123.97,123.4,-0.57,Battery_5,discharge,8.0,23.9,38.22,118.5,124.30000000000001
38,117.35,113.15,-4.2,Battery_5,discharge,8.0,21.1,33.78,108.25,114.05000000000001
39,97.06,92.94,-4.12,Battery_5,discharge,8.0,18.3,29.33,88.03999999999999,93.84
40,86.12,89.37,3.25,Battery_5,discharge,8.0,15.6,24.89,84.47,90.27000000000001
41,74.59,78.31,3.72,Battery_5,discharge,8.0,12.8,20.44,73.41,79.21000000000001
42,56.63,59.35,2.72,Battery_5,discharge,8.0,10.0,16.0,54.45,60.25
43,35.67,32.34,-3.33,Battery_5,hold,0.0,10.0,16.0,27.440000000000005,33.24
44,22.33,23.49,1.16,Battery_5,hold,0.0,10.0,16.0,18.589999999999996,24.389999999999997
45,16.09,16.67,0.58,Battery_5,hold,0.0,10.0,16.0,11.770000000000001,17.57
46,13.1,14.19,1.09,Battery_5,hold,0.0,10.0,16.0,9.29,15.09
47,0.15,4.51,4.36,Battery_5,hold,0.0,10.0,16.0,-0.39000000000000057,5.41
48,-0.5,0.62,1.12,Battery_5,hold,0.0,10.0,16.0,-4.28,1.52
