settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
13,169.17,169.5,0.33,Battery_2,hold,0.0,15.6,15.56,164.6,170.4
14,170.25,175.89,5.64,Battery_2,hold,0.0,15.6,15.56,170.98999999999998,176.79
15,183.91,186.25,2.34,Battery_2,discharge,5.0,12.8,12.78,181.35,187.15
16,194.97,190.67,-4.3,Battery_2,discharge,5.0,10.0,10.0,185.76999999999998,191.57
17,170.12,171.96,1.84,Battery_2,hold,0.0,10.0,10.0,167.06,172.86
18,158.97,154.18,-4.79,Battery_2,hold,0.0,10.0,10.0,149.28,155.08
19,135.74,140.13,4.39,Battery_2,hold,0.0,10.0,10.0,135.23,141.03
20,127.05,126.8,-0.25,Battery_2,charge,5.0,12.2,12.25,121.89999999999999,127.7
21,127.9,126.98,-0.92,Battery_2,charge,5.0,14.5,14.5,122.08,127.88000000000001
22,131.92,128.52,-3.4,Battery_2,charge,5.0,16.8,16.75,123.62,129.42000000000002
23,139.34,145.45,6.11,Battery_2,hold,0.0,16.8,16.75,140.54999999999998,146.35
24,130.46,129.69,-0.77,Battery_2,charge,5.0,19.0,19.0,124.78999999999999,130.59
25,128.4,126.26,-2.14,Battery_2,charge,5.0,21.2,21.25,121.36,127.16000000000001
26,132.54,130.78,-1.76,Battery_2,charge,5.0,23.5,23.5,125.88,131.68
27,132.01,134.67,2.66,Battery_2,hold,0.0,23.5,23.5,129.76999999999998,135.57
28,130.18,132.01,1.83,Battery_2,charge,4.38,25.5,25.47,127.10999999999999,132.91
29,125.9,127.96,2.06,Battery_2,charge,5.0,27.7,27.72,123.05999999999999,128.85999999999999
30,127.58,129.73,2.15,Battery_2,charge,5.0,30.0,29.97,124.82999999999998,130.63
31,127.87,138.58,10.71,Battery_2,hold,0.0,30.0,29.97,133.68,139.48000000000002
32,132.21,130.18,-2.03,Battery_2,charge,5.0,32.2,32.22,125.28,131.08
33,150.68,148.12,-2.56,Battery_2,hold,0.0,32.2,32.22,143.22,149.02
34,155.57,151.5,-4.07,Battery_2,hold,0.0,32.2,32.22,146.6,152.4
35,190.1,193.18,3.08,Battery_2,discharge,5.0,29.4,29.44,188.28,194.08
36,190.16,195.8,5.64,Battery_2,discharge,5.0,26.7,26.67,190.9,196.70000000000002
37,186.37,185.8,-0.57,Battery_2,discharge,5.0,23.9,23.89,180.9,186.70000000000002
38,191.43,187.23,-4.2,Battery_2,discharge,5.0,21.1,21.11,182.32999999999998,188.13
39,185.7,181.58,-4.12,Battery_2,discharge,5.0,18.3,18.33,176.68,182.48000000000002
40,189.89,193.14,3.25,Battery_2,discharge,5.0,15.6,15.56,188.23999999999998,194.04
41,182.64,186.36,3.72,Battery_2,discharge,5.0,12.8,12.78,181.46,187.26000000000002
42,175.96,178.68,2.72,Battery_2,discharge,5.0,10.0,10.0,173.78,179.58
43,164.0,160.67,-3.33,Battery_2,hold,0.0,10.0,10.0,155.76999999999998,161.57
44,157.0,158.16,1.16,Battery_2,hold,0.0,10.0,10.0,153.26,159.06
45,152.26,152.84,0.58,Battery_2,hold,0.0,10.0,10.0,147.94,153.74
46,158.03,159.12,1.09,Battery_2,hold,0.0,10.0,10.0,154.22,160.02
47,153.75,158.11,4.36,Battery_2,hold,0.0,10.0,10.0,153.21,159.01000000000002
48,155.2,156.32,1.12,Battery_2,hold,0.0,10.0,10.0,151.42,157.22
1,151.38,152.9,1.52,Battery_3,hold,0.0,10.0,20.0,148.0,153.8
2,152.96,147.76,-5.2,Battery_3,hold,0.0,10.0,20.0,142.85999999999999,148.66
3,146.34,150.09,3.75,Battery_3,hold,0.0,10.0,20.0,145.19,150.99
4,145.09,149.79,4.7,Battery_3,hold,0.0,10.0,20.0,144.89,150.69
5,141.82,132.06,-9.76,Battery_3,charge,10.0,12.2,24.5,127.16,132.96
6,144.96,138.45,-6.51,Battery_3,charge,10.0,14.5,29.0,133.54999999999998,139.35
7,140.78,141.42,0.64,Battery_3,charge,4.69,15.6,31.11,136.51999999999998,142.32
8,146.27,144.69,-1.58,Battery_3,hold,0.0,15.6,31.11,139.79,145.59
9,141.84,141.76,-0.08,Battery_3,hold,0.0,15.6,31.11,136.85999999999999,142.66
10,145.83,141.56,-4.27,Battery_3,hold,0.0,15.6,31.11,136.66,142.46
11,151.39,155.79,4.4,Battery_3,hold,0.0,15.6,31.11,150.89,156.69
12,151.8,155.69,3.89,Battery_3,hold,0.0,15.6,31.11,150.79,156.59
13,169.17,169.5,0.33,Battery_3,hold,0.0,15.6,31.11,164.6,170.4
14,170.25,175.89,5.64,Battery_3,hold,0.0,15.6,31.11,170.98999999999998,176.79
15,183.91,186.25,2.34,Battery_3,discharge,10.0,12.8,25.56,181.35,187.15
16,194.97,190.67,-4.3,Battery_3,discharge,10.0,10.0,20.0,185.76999999999998,191.57
17,170.12,171.96,1.84,Battery_3,hold,0.0,10.0,20.0,167.06,172.86
18,158.97,154.18,-4.79,Battery_3,hold,0.0,10.0,20.0,149.28,155.08
19,135.74,140.13,4.39,Battery_3,hold,0.0,10.0,20.0,135.23,141.03
20,127.05,126.8,-0.25,Battery_3,charge,10.0,12.2,24.5,121.89999999999999,127.7
21,127.9,126.98,-0.92,Battery_3,charge,10.0,14.5,29.0,122.08,127.88000000000001
22,131.92,128.52,-3.4,Battery_3,charge,10.0,16.8,33.5,123.62,129.42000000000002
23,139.34,145.45,6.11,Battery_3,hold,0.0,16.8,33.5,140.54999999999998,146.35
24,130.46,129.69,-0.77,Battery_3,charge,10.0,19.0,38.0,124.78999999999999,130.59
25,128.4,126.26,-2.14,Battery_3,charge,10.0,21.2,42.5,121.36,127.16000000000001
26,132.54,130.78,-1.76,Battery_3,charge,10.0,23.5,47.0,125.88,131.68
27,132.01,134.67,2.66,Battery_3,hold,0.0,23.5,47.0,129.76999999999998,135.57
28,130.18,132.01,1.83,Battery_3,charge,8.77,25.5,50.94,127.10999999999999,132.91
29,125.9,127.96,2.06,Battery_3,charge,10.0,27.7,55.44,123.05999999999999,128.85999999999999
30,127.58,129.73,2.15,Battery_3,charge,10.0,30.0,59.94,124.82999999999998,130.63
31,127.87,138.58,10.71,Battery_3,hold,0.0,30.0,59.94,133.68,139.48000000000002
32,132.21,130.18,-2.03,Battery_3,charge,10.0,32.2,64.44,125.28,131.08
33,150.68,148.12,-2.56,Battery_3,hold,0.0,32.2,64.44,143.22,149.02
34,155.57,151.5,-4.07,Battery_3,hold,0.0,32.2,64.44,146.6,152.4
35,190.1,193.18,3.08,Battery_3,discharge,10.0,29.4,58.89,188.28,194.08
36,190.16,195.8,5.64,Battery_3,discharge,10.0,26.7,53.33,190.9,196.70000000000002
37,186.37,185.8,-0.57,Battery_3,discharge,10.0,23.9,47.78,180.9,186.70000000000002
38,191.43,187.23,-4.2,Battery_3,discharge,10.0,21.1,42.22,182.32999999999998,188.13
39,185.7,181.58,-4.12,Battery_3,discharge,10.0,18.3,36.67,176.68,182.48000000000002
40,189.89,193.14,3.25,Battery_3,discharge,10.0,15.6,31.11,188.23999999999998,194.04
41,182.64,186.36,3.72,Battery_3,discharge,10.0,12.8,25.56,181.46,187.26000000000002
42,175.96,178.68,2.72,Battery_3,discharge,10.0,10.0,20.0,173.78,179.58
43,164.0,160.67,-3.33,Battery_3,hold,0.0,10.0,20.0,155.76999999999998,161.57
44,157.0,158.16,1.16,Battery_3,hold,0.0,10.0,20.0,153.26,159.06
45,152.26,152.84,0.58,Battery_3,hold,0.0,10.0,20.0,147.94,153.74
46,158.03,159.12,1.09,Battery_3,hold,0.0,10.0,20.0,154.22,160.02
47,153.75,158.11,4.36,Battery_3,hold,0.0,10.0,20.0,153.21,159.01000000000002
48,155.2,156.32,1.12,Battery_3,hold,0.0,10.0,20.0,151.42,157.22
1,151.38,152.9,1.52,Battery_4,hold,0.0,10.0,8.0,148.0,153.8
2,152.96,147.76,-5.2,Battery_4,hold,0.0,10.0,8.0,142.85999999999999,148.66
3,146.34,150.09,3.75,Battery_4,hold,0.0,10.0,8.0,145.19,150.99
4,145.09,149.79,4.7,Battery_4,hold,0.0,10.0,8.0,144.89,150.69
5,141.82,132.06,-9.76,Battery_4,charge,4.0,12.3,9.8,127.16,132.96
6,144.96,138.45,-6.51,Battery_4,charge,4.0,14.5,11.6,133.54999999999998,139.35
7,140.78,141.42,0.64,Battery_4,charge,1.88,15.6,12.44,136.51999999999998,142.32
8,146.27,144.69,-1.58,Battery_4,hold,0.0,15.6,12.44,139.79,145.59
9,141.84,141.76,-0.08,Battery_4,hold,0.0,15.6,12.44,136.85999999999999,142.66
10,145.83,141.56,-4.27,Battery_4,hold,0.0,15.6,12.44,136.66,142.46
11,151.39,155.79,4.4,Battery_4,hold,0.0,15.6,12.44,150.89,156.69
12,151.8,155.69,3.89,Battery_4,hold,0.0,15.6,12.44,150.79,156.59
13,169.17,169.5,0.33,Battery_4,hold,0.0,15.6,12.44,164.6,170.4
14,170.25,175.89,5.64,Battery_4,hold,0.0,15.6,12.44,170.98999999999998,176.79
15,183.91,186.25,2.34,Battery_4,discharge,4.0,12.8,10.22,181.35,187.15
16,194.97,190.67,-4.3,Battery_4,discharge,4.0,10.0,8.0,185.76999999999998,191.57
17,170.12,171.96,1.84,Battery_4,hold,0.0,10.0,8.0,167.06,172.86
18,158.97,154.18,-4.79,Battery_4,hold,0.0,10.0,8.0,149.28,155.08
19,135.74,140.13,4.39,Battery_4,hold,0.0,10.0,8.0,135.23,141.03
20,127.05,126.8,-0.25,Battery_4,charge,4.0,12.3,9.8,121.89999999999999,127.7
21,127.9,126.98,-0.92,Battery_4,charge,4.0,14.5,11.6,122.08,127.88000000000001
22,131.92,128.52,-3.4,Battery_4,charge,4.0,16.8,13.4,123.62,129.42000000000002
23,139.34,145.45,6.11,Battery_4,hold,0.0,16.8,13.4,140.54999999999998,146.35
24,130.46,129.69,-0.77,Battery_4,charge,4.0,19.0,15.2,124.78999999999999,130.59
25,128.4,126.26,-2.14,Battery_4,charge,4.0,21.2,17.0,121.36,127.16000000000001
26,132.54,130.78,-1.76,Battery_4,charge,4.0,23.5,18.8,125.88,131.68
27,132.01,134.67,2.66,Battery_4,hold,0.0,23.5,18.8,129.76999999999998,135.57
28,130.18,132.01,1.83,Battery_4,charge,3.51,25.5,20.38,127.10999999999999,132.91
29,125.9,127.96,2.06,Battery_4,charge,4.0,27.7,22.18,123.05999999999999,128.85999999999999
30,127.58,129.73,2.15,Battery_4,charge,4.0,30.0,23.98,124.82999999999998,130.63
31,127.87,138.58,10.71,Battery_4,hold,0.0,30.0,23.98,133.68,139.48000000000002
32,132.21,130.18,-2.03,Battery_4,charge,4.0,32.2,25.78,125.28,131.08
33,150.68,148.12,-2.56,Battery_4,hold,0.0,32.2,25.78,143.22,149.02
34,155.57,151.5,-4.07,Battery_4,hold,0.0,32.2,25.78,146.6,152.4
35,190.1,193.18,3.08,Battery_4,discharge,4.0,29.4,23.56,188.28,194.08
36,190.16,195.8,5.64,Battery_4,discharge,4.0,26.7,21.33,190.9,196.70000000000002
37,186.37,185.8,-0.57,Battery_4,discharge,4.0,23.9,19.11,180.9,186.70000000000002
38,191.43,187.23,-4.2,Battery_4,discharge,4.0,21.1,16.89,182.32999999999998,188.13
39,185.7,181.58,-4.12,Battery_4,discharge,4.0,18.3,14.67,176.68,182.48000000000002
40,189.89,193.14,3.25,Battery_4,discharge,4.0,15.6,12.44,188.23999999999998,194.04
41,182.64,186.36,3.72,Battery_4,discharge,4.0,12.8,10.22,181.46,187.26000000000002
42,175.96,178.68,2.72,Battery_4,discharge,4.0,10.0,8.0,173.78,179.58
43,164.0,160.67,-3.33,Battery_4,hold,0.0,10.0,8.0,155.76999999999998,161.57
44,157.0,158.16,1.16,Battery_4,hold,0.0,10.0,8.0,153.26,159.06
45,152.26,152.84,0.58,Battery_4,hold,0.0,10.0,8.0,147.94,153.74
46,158.03,159.12,1.09,Battery_4,hold,0.0,10.0,8.0,154.22,160.02
47,153.75,158.11,4.36,Battery_4,hold,0.0,10.0,8.0,153.21,159.01000000000002
48,155.2,156.32,1.12,Battery_4,hold,0.0,10.0,8.0,151.42,157.22
1,151.38,152.9,1.52,Battery_5,hold,0.0,10.0,16.0,148.0,153.8
2,152.96,147.76,-5.2,Battery_5,hold,0.0,10.0,16.0,142.85999999999999,148.66
3,146.34,150.09,3.75,Battery_5,hold,0.0,10.0,16.0,145.19,150.99
4,145.09,149.79,4.7,Battery_5,hold,0.0,10.0,16.0,144.89,150.69
5,141.82,132.06,-9.76,Battery_5,charge,8.0,12.3,19.6,127.16,132.96
6,144.96,138.45,-6.51,Battery_5,charge,8.0,14.5,23.2,133.54999999999998,139.35
7,140.78,141.42,0.64,Battery_5,charge,3.75,15.6,24.89,136.51999999999998,142.32
8,146.27,144.69,-1.58,Battery_5,hold,0.0,15.6,24.89,139.79,145.59
9,141.84,141.76,-0.08,Battery_5,hold,0.0,15.6,24.89,136.85999999999999,142.66
10,145.83,141.56,-4.27,Battery_5,hold,0.0,15.6,24.89,136.66,142.46
11,151.39,155.79,4.4,Battery_5,hold,0.0,15.6,24.89,150.89,156.69
12,151.8,155.69,3.89,Battery_5,hold,0.0,15.6,24.89,150.79,156.59
13,169.17,169.5,0.33,Battery_5,hold,0.0,15.6,24.89,164.6,170.4
14,170.25,175.89,5.64,Battery_5,hold,0.0,15.6,24.89,170.98999999999998,176.79
15,183.91,186.25,2.34,Battery_5,discharge,8.0,12.8,20.44,181.35,187.15
16,194.97,190.67,-4.3,Battery_5,discharge,8.0,10.0,16.0,185.76999999999998,191.57
17,170.12,171.96,1.84,Battery_5,hold,0.0,10.0,16.0,167.06,172.86
18,158.97,154.18,-4.79,Battery_5,hold,0.0,10.0,16.0,149.28,155.08
19,135.74,140.13,4.39,Battery_5,hold,0.0,10.0,16.0,135.23,141.03
20,127.05,126.8,-0.25,Battery_5,charge,8.0,12.3,19.6,121.89999999999999,127.7
21,127.9,126.98,-0.92,Battery_5,charge,8.0,14.5,23.2,122.08,127.88000000000001
22,131.92,128.52,-3.4,Battery_5,charge,8.0,16.8,26.8,123.62,129.42000000000002
23,139.34,145.45,6.11,Battery_5,hold,0.0,16.8,26.8,140.54999999999998,146.35
24,130.46,129.69,-0.77,Battery_5,charge,8.0,19.0,30.4,124.78999999999999,130.59
25,128.4,126.26,-2.14,Battery_5,charge,8.0,21.2,34.0,121.36,127.16000000000001
26,132.54,130.78,-1.76,Battery_5,charge,8.0,23.5,37.6,125.88,131.68
27,132.01,134.67,2.66,Battery_5,hold,0.0,23.5,37.6,129.76999999999998,135.57
28,130.18,132.01,1.83,Battery_5,charge,7.01,25.5,40.76,127.10999999999999,132.91
29,125.9,127.96,2.06,Battery_5,charge,8.0,27.7,44.36,123.05999999999999,128.85999999999999
30,127.58,129.73,2.15,Battery_5,charge,8.0,30.0,47.96,124.82999999999998,130.63
31,127.87,138.58,10.71,Battery_5,hold,0.0,30.0,47.96,133.68,139.48000000000002
32,132.21,130.18,-2.03,Battery_5,charge,8.0,32.2,51.56,125.28,131.08
33,150.68,148.12,-2.56,Battery_5,hold,0.0,32.2,51.56,143.22,149.02
34,155.57,151.5,-4.07,Battery_5,hold,0.0,32.2,51.56,146.6,152.4
35,190.1,193.18,3.08,Battery_5,discharge,8.0,29.4,47.11,188.28,194.08
36,190.16,195.8,5.64,Battery_5,discharge,8.0,26.7,42.67,190.9,196.70000000000002
37,186.37,185.8,-0.57,Battery_5,discharge,8.0,23.9,38.22,180.9,186.70000000000002
38,191.43,187.23,-4.2,Battery_5,discharge,8.0,21.1,33.78,182.32999999999998,188.13
39,185.7,181.58,-4.12,Battery_5,discharge,8.0,18.3,29.33,176.68,182.48000000000002
40,189.89,193.14,3.25,Battery_5,discharge,8.0,15.6,24.89,188.23999999999998,194.04
41,182.64,186.36,3.72,Battery_5,discharge,8.0,12.8,20.44,181.46,187.26000000000002
42,175.96,178.68,2.72,Battery_5,discharge,8.0,10.0,16.0,173.78,179.58
43,164.0,160.67,-3.33,Battery_5,hold,0.0,10.0,16.0,155.76999999999998,161.57
44,157.0,158.16,1.16,Battery_5,hold,0.0,10.0,16.0,153.26,159.06
45,152.26,152.84,0.58,Battery_5,hold,0.0,10.0,16.0,147.94,153.74
46,158.03,159.12,1.09,Battery_5,hold,0.0,10.0,16.0,154.22,160.02
47,153.75,158.11,4.36,Battery_5,hold,0.0,10.0,16.0,153.21,159.01000000000002
48,155.2,156.32,1.12,Battery_5,hold,0.0,10.0,16.0,151.42,157.22
