settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
20,1.12,0.87,-0.25,Battery_1,hold,0.0,10.0,2.0,-4.03,1.77
21,0.11,-0.81,-0.92,Battery_1,charge,3.0,16.8,3.35,-5.710000000000001,0.08999999999999997
22,-0.87,-4.27,-3.4,Battery_1,charge,3.0,23.5,4.7,-9.17,-3.3699999999999997
23,-2.86,3.25,6.11,Battery_1,hold,0.0,23.5,4.7,-1.6500000000000004,4.15
24,-2.81,-3.58,-0.77,Battery_1,charge,3.0,30.2,6.05,-8.48,-2.68
25,-3.82,-5.96,-2.14,Battery_1,charge,3.0,37.0,7.4,-10.86,-5.06
26,-4.52,-6.28,-1.76,Battery_1,charge,3.0,43.8,8.75,-11.18,-5.38
27,-3.23,-0.57,2.66,Battery_1,charge,2.56,49.5,9.9,-5.470000000000001,0.33000000000000007
28,-4.99,-3.16,1.83,Battery_1,charge,3.0,56.2,11.25,-8.06,-2.2600000000000002
29,-7.19,-5.13,2.06,Battery_1,charge,3.0,63.0,12.6,-10.030000000000001,-4.2299999999999995
30,-11.88,-9.73,2.15,Battery_1,charge,3.0,69.8,13.95,-14.63,-8.83
31,-16.34,-5.63,10.71,Battery_1,charge,3.0,76.5,15.3,-10.530000000000001,-4.7299999999999995
32,-12.14,-14.17,-2.03,Battery_1,charge,3.0,83.2,16.65,-19.07,-13.27
33,-19.03,-21.59,-2.56,Battery_1,charge,3.0,90.0,18.0,-26.490000000000002,-20.69
34,38.19,34.12,-4.07,Battery_1,hold,0.0,90.0,18.0,29.22,35.019999999999996
35,103.7,106.78,3.08,Battery_1,hold,0.0,90.0,18.0,101.88,107.68
36,134.16,139.8,5.64,Battery_1,hold,0.0,90.0,18.0,134.9,140.70000000000002
37,175.57,175.0,-0.57,Battery_1,discharge,3.0,81.7,16.33,170.1,175.9
38,179.7,175.5,-4.2,Battery_1,discharge,3.0,73.3,14.67,170.6,176.4
39,187.71,183.59,-4.12,Battery_1,discharge,3.0,65.0,13.0,178.69,184.49
40,195.65,198.9,3.25,Battery_1,discharge,3.0,56.7,11.33,194.0,199.8
41,196.91,200.63,3.72,Battery_1,discharge,3.0,48.3,9.67,195.73,201.53
42,195.13,197.85,2.72,Battery_1,discharge,3.0,40.0,8.0,192.95,198.75
43,197.83,194.5,-3.33,Battery_1,discharge,3.0,31.7,6.33,189.6,195.4
44,192.91,194.07,1.16,Battery_1,discharge,3.0,23.3,4.67,189.17,194.97
45,180.27,180.85,0.58,Battery_1,discharge,3.0,15.0,3.0,175.95,181.75
46,161.54,162.63,1.09,Battery_1,hold,0.0,15.0,3.0,157.73,163.53
47,162.19,166.55,4.36,Battery_1,discharge,1.8,10.0,2.0,161.65,167.45000000000002
48,151.09,152.21,1.12,Battery_1,hold,0.0,10.0,2.0,147.31,153.11
1,4.17,5.69,1.52,Battery_2,hold,0.0,10.0,10.0,0.79,6.590000000000001
2,1.21,-3.99,-5.2,Battery_2,charge,5.0,12.2,12.25,-8.89,-3.0900000000000003
3,-1.14,2.61,3.75,Battery_2,charge,5.0,14.5,14.5,-2.2900000000000005,3.51
4,-1.69,3.01,4.7,Battery_2,charge,5.0,16.8,16.75,-1.8900000000000006,3.9099999999999997
5,-1.78,-11.54,-9.76,Battery_2,charge,5.0,19.0,19.0,-16.439999999999998,-10.639999999999999
6,0.05,-6.46,-6.51,Battery_2,charge,5.0,21.2,21.25,-11.36,-5.56
7,-0.63,0.01,0.64,Battery_2,charge,5.0,23.5,23.5,-4.890000000000001,0.91
8,-0.46,-2.04,-1.58,Battery_2,charge,5.0,25.8,25.75,-6.94,-1.1400000000000001
9,-0.44,-0.52,-0.08,Battery_2,charge,5.0,28.0,28.0,-5.42,0.38
10,0.61,-3.66,-4.27,Battery_2,charge,5.0,30.2,30.25,-8.56,-2.7600000000000002
11,10.35,14.75,4.4,Battery_2,discharge,5.0,27.5,27.47,9.85,15.65
12,20.49,24.38,3.89,Battery_2,discharge,5.0,24.7,24.69,19.479999999999997,25.279999999999998
13,11.61,11.94,0.33,Battery_2,discharge,3.15,22.9,22.94,7.039999999999999,12.84
14,10.56,16.2,5.64,Battery_2,discharge,5.0,20.2,20.17,11.299999999999999,17.099999999999998
15,7.92,10.26,2.34,Battery_2,hold,0.0,20.2,20.17,5.359999999999999,11.16
16,9.36,5.06,-4.3,Battery_2,hold,0.0,20.2,20.17,0.15999999999999925,5.96
17,7.78,9.62,1.84,Battery_2,hold,0.0,20.2,20.17,4.719999999999999,10.52
18,13.67,8.88,-4.79,Battery_2,hold,0.0,20.2,20.17,3.9800000000000004,9.780000000000001
19,3.07,7.46,4.39,Battery_2,hold,0.0,20.2,20.17,2.5599999999999996,8.36
20,1.12,0.87,-0.25,Battery_2,charge,5.0,22.4,22.42,-4.03,1.77
21,0.11,-0.81,-0.92,Battery_2,charge,5.0,24.7,24.67,-5.710000000000001,0.08999999999999997
22,-0.87,-4.27,-3.4,Battery_2,charge,5.0,26.9,26.92,-9.17,-3.3699999999999997
23,-2.86,3.25,6.11,Battery_2,charge,5.0,29.2,29.17,-1.6500000000000004,4.15
24,-2.81,-3.58,-0.77,Battery_2,charge,5.0,31.4,31.42,-8.48,-2.68
25,-3.82,-5.96,-2.14,Battery_2,charge,5.0,33.7,33.67,-10.86,-5.06
26,-4.52,-6.28,-1.76,Battery_2,charge,5.0,35.9,35.92,-11.18,-5.38
27,-3.23,-0.57,2.66,Battery_2,charge,5.0,38.2,38.17,-5.470000000000001,0.33000000000000007
28,-4.99,-3.16,1.83,Battery_2,charge,5.0,40.4,40.42,-8.06,-2.2600000000000002
29,-7.19,-5.13,2.06,Battery_2,charge,5.0,42.7,42.67,-10.030000000000001,-4.2299999999999995
30,-11.88,-9.73,2.15,Battery_2,charge,5.0,44.9,44.92,-14.63,-8.83
31,-16.34,-5.63,10.71,Battery_2,charge,5.0,47.2,47.17,-10.530000000000001,-4.7299999999999995
32,-12.14,-14.17,-2.03,Battery_2,charge,5.0,49.4,49.42,-19.07,-13.27
33,-19.03,-21.59,-2.56,Battery_2,charge,5.0,51.7,51.67,-26.490000000000002,-20.69
34,38.19,34.12,-4.07,Battery_2,discharge,5.0,48.9,48.89,29.22,35.019999999999996
35,103.7,106.78,3.08,Battery_2,discharge,5.0,46.1,46.11,101.88,107.68
36,134.16,139.8,5.64,Battery_2,discharge,5.0,43.3,43.33,134.9,140.70000000000002
37,175.57,175.0,-0.57,Battery_2,discharge,5.0,40.6,40.56,170.1,175.9
38,179.7,175.5,-4.2,Battery_2,discharge,5.0,37.8,37.78,170.6,176.4
39,187.71,183.59,-4.12,Battery_2,discharge,5.0,35.0,35.0,178.69,184.49
40,195.65,198.9,3.25,Battery_2,discharge,5.0,32.2,32.22,194.0,199.8
41,196.91,200.63,3.72,Battery_2,discharge,5.0,29.4,29.44,195.73,201.53
42,195.13,197.85,2.72,Battery_2,discharge,5.0,26.7,26.67,192.95,198.75
43,197.83,194.5,-3.33,Battery_2,discharge,5.0,23.9,23.89,189.6,195.4
44,192.91,194.07,1.16,Battery_2,discharge,5.0,21.1,21.11,189.17,194.97
45,180.27,180.85,0.58,Battery_2,discharge,5.0,18.3,18.33,175.95,181.75
46,161.54,162.63,1.09,Battery_2,discharge,5.0,15.6,15.56,157.73,163.53
47,162.19,166.55,4.36,Battery_2,discharge,5.0,12.8,12.78,161.65,167.45000000000002
48,151.09,152.21,1.12,Battery_2,discharge,5.0,10.0,10.0,147.31,153.11
1,4.17,5.69,1.52,Battery_3,hold,0.0,10.0,20.0,0.79,6.590000000000001
2,1.21,-3.99,-5.2,Battery_3,charge,10.0,12.2,24.5,-8.89,-3.0900000000000003
3,-1.14,2.61,3.75,Battery_3,charge,10.0,14.5,29.0,-2.2900000000000005,3.51
4,-1.69,3.01,4.7,Battery_3,charge,10.0,16.8,33.5,-1.8900000000000006,3.9099999999999997
5,-1.78,-11.54,-9.76,Battery_3,charge,10.0,19.0,38.0,-16.439999999999998,-10.639999999999999
6,0.05,-6.46,-6.51,Battery_3,charge,10.0,21.2,42.5,-11.36,-5.56
7,-0.63,0.01,0.64,Battery_3,charge,10.0,23.5,47.0,-4.890000000000001,0.91
8,-0.46,-2.04,-1.58,Battery_3,charge,10.0,25.8,51.5,-6.94,-1.1400000000000001
9,-0.44,-0.52,-0.08,Battery_3,charge,10.0,28.0,56.0,-5.42,0.38
10,0.61,-3.66,-4.27,Battery_3,charge,10.0,30.2,60.5,-8.56,-2.7600000000000002
11,10.35,14.75,4.4,Battery_3,discharge,10.0,27.5,54.94,9.85,15.65
12,20.49,24.38,3.89,Battery_3,discharge,10.0,24.7,49.39,19.479999999999997,25.279999999999998
13,11.61,11.94,0.33,Battery_3,discharge,6.3,22.9,45.89,7.039999999999999,12.84
14,10.56,16.2,5.64,Battery_3,discharge,10.0,20.2,40.33,11.299999999999999,17.099999999999998
15,7.92,10.26,2.34,Battery_3,hold,0.0,20.2,40.33,5.359999999999999,11.16
16,9.36,5.06,-4.3,Battery_3,hold,0.0,20.2,40.33,0.15999999999999925,5.96
17,7.78,9.62,1.84,Battery_3,hold,0.0,20.2,40.33,4.719999999999999,10.52
18,13.67,8.88,-4.79,Battery_3,hold,0.0,20.2,40.33,3.9800000000000004,9.780000000000001
19,3.07,7.46,4.39,Battery_3,hold,0.0,20.2,40.33,2.5599999999999996,8.36
20,1.12,0.87,-0.25,Battery_3,charge,10.0,22.4,44.83,-4.03,1.77
21,0.11,-0.81,-0.92,Battery_3,charge,10.0,24.7,49.33,-5.710000000000001,0.08999999999999997
22,-0.87,-4.27,-3.4,Battery_3,charge,10.0,26.9,53.83,-9.17,-3.3699999999999997
23,-2.86,3.25,6.11,Battery_3,charge,10.0,29.2,58.33,-1.6500000000000004,4.15
24,-2.81,-3.58,-0.77,Battery_3,charge,10.0,31.4,62.83,-8.48,-2.68
25,-3.82,-5.96,-2.14,Battery_3,charge,10.0,33.7,67.33,-10.86,-5.06
26,-4.52,-6.28,-1.76,Battery_3,charge,10.0,35.9,71.83,-11.18,-5.38
27,-3.23,-0.57,2.66,Battery_3,charge,10.0,38.2,76.33,-5.470000000000001,0.33000000000000007
28,-4.99,-3.16,1.83,Battery_3,charge,10.0,40.4,80.83,-8.06,-2.2600000000000002
29,-7.19,-5.13,2.06,Battery_3,charge,10.0,42.7,85.33,-10.030000000000001,-4.2299999999999995
30,-11.88,-9.73,2.15,Battery_3,charge,10.0,44.9,89.83,-14.63,-8.83
31,-16.34,-5.63,10.71,Battery_3,charge,10.0,47.2,94.33,-10.530000000000001,-4.7299999999999995
32,-12.14,-14.17,-2.03,Battery_3,charge,10.0,49.4,98.83,-19.07,-13.27
33,-19.03,-21.59,-2.56,Battery_3,charge,10.0,51.7,103.33,-26.490000000000002,-20.69
34,38.19,34.12,-4.07,Battery_3,discharge,10.0,48.9,97.78,29.22,35.019999999999996
35,103.7,106.78,3.08,Battery_3,discharge,10.0,46.1,92.22,101.88,107.68
36,134.16,139.8,5.64,Battery_3,discharge,10.0,43.3,86.67,134.9,140.70000000000002
37,175.57,175.0,-0.57,Battery_3,discharge,10.0,40.6,81.11,170.1,175.9
38,179.7,175.5,-4.2,Battery_3,discharge,10.0,37.8,75.56,170.6,176.4
39,187.71,183.59,-4.12,Battery_3,discharge,10.0,35.0,70.0,178.69,184.49
40,195.65,198.9,3.25,Battery_3,discharge,10.0,32.2,64.44,194.0,199.8
41,196.91,200.63,3.72,Battery_3,discharge,10.0,29.4,58.89,195.73,201.53
42,195.13,197.85,2.72,Battery_3,discharge,10.0,26.7,53.33,192.95,198.75
43,197.83,194.5,-3.33,Battery_3,discharge,10.0,23.9,47.78,189.6,195.4
44,192.91,194.07,1.16,Battery_3,discharge,10.0,21.1,42.22,189.17,194.97
45,180.27,180.85,0.58,Battery_3,discharge,10.0,18.3,36.67,175.95,181.75
46,161.54,162.63,1.09,Battery_3,discharge,10.0,15.6,31.11,157.73,163.53
47,162.19,166.55,4.36,Battery_3,discharge,10.0,12.8,25.56,161.65,167.45000000000002
48,151.09,152.21,1.12,Battery_3,discharge,10.0,10.0,20.0,147.31,153.11
1,4.17,5.69,1.52,Battery_4,hold,0.0,10.0,8.0,0.79,6.590000000000001
2,1.21,-3.99,-5.2,Battery_4,charge,4.0,12.3,9.8,-8.89,-3.0900000000000003
3,-1.14,2.61,3.75,Battery_4,charge,4.0,14.5,11.6,-2.2900000000000005,3.51
4,-1.69,3.01,4.7,Battery_4,charge,4.0,16.8,13.4,-1.8900000000000006,3.9099999999999997
5,-1.78,-11.54,-9.76,Battery_4,charge,4.0,19.0,15.2,-16.439999999999998,-10.639999999999999
6,0.05,-6.46,-6.51,Battery_4,charge,4.0,21.2,17.0,-11.36,-5.56
7,-0.63,0.01,0.64,Battery_4,charge,4.0,23.5,18.8,-4.890000000000001,0.91
8,-0.46,-2.04,-1.58,Battery_4,charge,4.0,25.8,20.6,-6.94,-1.1400000000000001
9,-0.44,-0.52,-0.08,Battery_4,charge,4.0,28.0,22.4,-5.42,0.38
10,0.61,-3.66,-4.27,Battery_4,charge,4.0,30.2,24.2,-8.56,-2.7600000000000002
11,10.35,14.75,4.4,Battery_4,discharge,4.0,27.5,21.98,9.85,15.65
12,20.49,24.38,3.89,Battery_4,discharge,4.0,24.7,19.76,19.479999999999997,25.279999999999998
13,11.61,11.94,0.33,Battery_4,discharge,2.52,22.9,18.36,7.039999999999999,12.84
14,10.56,16.2,5.64,Battery_4,discharge,4.0,20.2,16.13,11.299999999999999,17.099999999999998
15,7.92,10.26,2.34,Battery_4,hold,0.0,20.2,16.13,5.359999999999999,11.16
16,9.36,5.06,-4.3,Battery_4,hold,0.0,20.2,16.13,0.15999999999999925,5.96
17,7.78,9.62,1.84,Battery_4,hold,0.0,20.2,16.13,4.719999999999999,10.52
18,13.67,8.88,-4.79,Battery_4,hold,0.0,20.2,16.13,3.9800000000000004,9.780000000000001
19,3.07,7.46,4.39,Battery_4,hold,0.0,20.2,16.13,2.5599999999999996,8.36
20,1.12,0.87,-0.25,Battery_4,charge,4.0,22.4,17.93,-4.03,1.77
21,0.11,-0.81,-0.92,Battery_4,charge,4.0,24.7,19.73,-5.710000000000001,0.08999999999999997
22,-0.87,-4.27,-3.4,Battery_4,charge,4.0,26.9,21.53,-9.17,-3.3699999999999997
23,-2.86,3.25,6.11,Battery_4,charge,4.0,29.2,23.33,-1.6500000000000004,4.15
24,-2.81,-3.58,-0.77,Battery_4,charge,4.0,31.4,25.13,-8.48,-2.68
25,-3.82,-5.96,-2.14,Battery_4,charge,4.0,33.7,26.93,-10.86,-5.06
26,-4.52,-6.28,-1.76,Battery_4,charge,4.0,35.9,28.73,-11.18,-5.38
27,-3.23,-0.57,2.66,Battery_4,charge,4.0,38.2,30.53,-5.470000000000001,0.33000000000000007
28,-4.99,-3.16,1.83,Battery_4,charge,4.0,40.4,32.33,-8.06,-2.2600000000000002
29,-7.19,-5.13,2.06,Battery_4,charge,4.0,42.7,34.13,-10.030000000000001,-4.2299999999999995
30,-11.88,-9.73,2.15,Battery_4,charge,4.0,44.9,35.93,-14.63,-8.83
31,-16.34,-5.63,10.71,Battery_4,charge,4.0,47.2,37.73,-10.530000000000001,-4.7299999999999995
32,-12.14,-14.17,-2.03,Battery_4,charge,4.0,49.4,39.53,-19.07,-13.27
33,-19.03,-21.59,-2.56,Battery_4,charge,4.0,51.7,41.33,-26.490000000000002,-20.69
34,38.19,34.12,-4.07,Battery_4,discharge,4.0,48.9,39.11,29.22,35.019999999999996
35,103.7,106.78,3.08,Battery_4,discharge,4.0,46.1,36.89,101.88,107.68
36,134.16,139.8,5.64,Battery_4,discharge,4.0,43.3,34.67,134.9,140.70000000000002
37,175.57,175.0,-0.57,Battery_4,discharge,4.0,40.6,32.44,170.1,175.9
38,179.7,175.5,-4.2,Battery_4,discharge,4.0,37.8,30.22,170.6,176.4
39,187.71,183.59,-4.12,Battery_4,discharge,4.0,35.0,28.0,178.69,184.49
40,195.65,198.9,3.25,Battery_4,discharge,4.0,32.2,25.78,194.0,199.8
41,196.91,200.63,3.72,Battery_4,discharge,4.0,29.4,23.56,195.73,201.53
42,195.13,197.85,2.72,Battery_4,discharge,4.0,26.7,21.33,192.95,198.75
43,197.83,194.5,-3.33,Battery_4,discharge,4.0,23.9,19.11,189.6,195.4
44,192.91,194.07,1.16,Battery_4,discharge,4.0,21.1,16.89,189.17,194.97
45,180.27,180.85,0.58,Battery_4,discharge,4.0,18.3,14.67,175.95,181.75
46,161.54,162.63,1.09,Battery_4,discharge,4.0,15.6,12.44,157.73,163.53
47,162.19,166.55,4.36,Battery_4,discharge,4.0,12.8,10.22,161.65,167.45000000000002
48,151.09,152.21,1.12,Battery_4,discharge,4.0,10.0,8.0,147.31,153.11
1,4.17,5.69,1.52,Battery_5,hold,0.0,10.0,16.0,0.79,6.590000000000001
2,1.21,-3.99,-5.2,Battery_5,charge,8.0,12.3,19.6,-8.89,-3.0900000000000003
3,-1.14,2.61,3.75,Battery_5,charge,8.0,14.5,23.2,-2.2900000000000005,3.51
4,-1.69,3.01,4.7,Battery_5,charge,8.0,16.8,26.8,-1.8900000000000006,3.9099999999999997
5,-1.78,-11.54,-9.76,Battery_5,charge,8.0,19.0,30.4,-16.439999999999998,-10.639999999999999
6,0.05,-6.46,-6.51,Battery_5,charge,8.0,21.2,34.0,-11.36,-5.56
7,-0.63,0.01,0.64,Battery_5,charge,8.0,23.5,37.6,-4.890000000000001,0.91
8,-0.46,-2.04,-1.58,Battery_5,charge,8.0,25.8,41.2,-6.94,-1.1400000000000001
9,-0.44,-0.52,-0.08,Battery_5,charge,8.0,28.0,44.8,-5.42,0.38
10,0.61,-3.66,-4.27,Battery_5,charge,8.0,30.2,48.4,-8.56,-2.7600000000000002
11,10.35,14.75,4.4,Battery_5,discharge,8.0,27.5,43.96,9.85,15.65
12,20.49,24.38,3.89,Battery_5,discharge,8.0,24.7,39.51,19.479999999999997,25.279999999999998
13,11.61,11.94,0.33,Battery_5,discharge,5.04,22.9,36.71,7.039999999999999,12.84
14,10.56,16.2,5.64,Battery_5,discharge,8.0,20.2,32.27,11.299999999999999,17.099999999999998
15,7.92,10.26,2.34,Battery_5,hold,0.0,20.2,32.27,5.359999999999999,11.16
16,9.36,5.06,-4.3,Battery_5,hold,0.0,20.2,32.27,0.15999999999999925,5.96
17,7.78,9.62,1.84,Battery_5,hold,0.0,20.2,32.27,4.719999999999999,10.52
18,13.67,8.88,-4.79,Battery_5,hold,0.0,20.2,32.27,3.9800000000000004,9.780000000000001
19,3.07,7.46,4.39,Battery_5,hold,0.0,20.2,32.27,2.5599999999999996,8.36
20,1.12,0.87,-0.25,Battery_5,charge,8.0,22.4,35.87,-4.03,1.77
21,0.11,-0.81,-0.92,Battery_5,charge,8.0,24.7,39.47,-5.710000000000001,0.08999999999999997
22,-0.87,-4.27,-3.4,Battery_5,charge,8.0,26.9,43.07,-9.17,-3.3699999999999997
23,-2.86,3.25,6.11,Battery_5,charge,8.0,29.2,46.67,-1.6500000000000004,4.15
24,-2.81,-3.58,-0.77,Battery_5,charge,8.0,31.4,50.27,-8.48,-2.68
25,-3.82,-5.96,-2.14,Battery_5,charge,8.0,33.7,53.87,-10.86,-5.06
26,-4.52,-6.28,-1.76,Battery_5,charge,8.0,35.9,57.47,-11.18,-5.38
27,-3.23,-0.57,2.66,Battery_5,charge,8.0,38.2,61.07,-5.470000000000001,0.33000000000000007
28,-4.99,-3.16,1.83,Battery_5,charge,8.0,40.4,64.67,-8.06,-2.2600000000000002
29,-7.19,-5.13,2.06,Battery_5,charge,8.0,42.7,68.27,-10.030000000000001,-4.2299999999999995
30,-11.88,-9.73,2.15,Battery_5,charge,8.0,44.9,71.87,-14.63,-8.83
31,-16.34,-5.63,10.71,Battery_5,charge,8.0,47.2,75.47,-10.530000000000001,-4.7299999999999995
32,-12.14,-14.17,-2.03,Battery_5,charge,8.0,49.4,79.07,-19.07,-13.27
33,-19.03,-21.59,-2.56,Battery_5,charge,8.0,51.7,82.67,-26.490000000000002,-20.69
34,38.19,34.12,-4.07,Battery_5,discharge,8.0,48.9,78.22,29.22,35.019999999999996
35,103.7,106.78,3.08,Battery_5,discharge,8.0,46.1,73.78,101.88,107.68
36,134.16,139.8,5.64,Battery_5,discharge,8.0,43.3,69.33,134.9,140.70000000000002
37,175.57,175.0,-0.57,Battery_5,discharge,8.0,40.6,64.89,170.1,175.9
38,179.7,175.5,-4.2,Battery_5,discharge,8.0,37.8,60.44,170.6,176.4
39,187.71,183.59,-4.12,Battery_5,discharge,8.0,35.0,56.0,178.69,184.49
40,195.65,198.9,3.25,Battery_5,discharge,8.0,32.2,51.56,194.0,199.8
41,196.91,200.63,3.72,Battery_5,discharge,8.0,29.4,47.11,195.73,201.53
42,195.13,197.85,2.72,Battery_5,discharge,8.0,26.7,42.67,192.95,198.75
43,197.83,194.5,-3.33,Battery_5,discharge,8.0,23.9,38.22,189.6,195.4
44,192.91,194.07,1.16,Battery_5,discharge,8.0,21.1,33.78,189.17,194.97
45,180.27,180.85,0.58,Battery_5,discharge,8.0,18.3,29.33,175.95,181.75
46,161.54,162.63,1.09,Battery_5,discharge,8.0,15.6,24.89,157.73,163.53
47,162.19,166.55,4.36,Battery_5,discharge,8.0,12.8,20.44,161.65,167.45000000000002
48,151.09,152.21,1.12,Battery_5,discharge,8.0,10.0,16.0,147.31,153.11
