settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
20,16.77,16.52,-0.25,Battery_2,charge,5.0,14.5,14.5,11.62,17.419999999999998
21,8.94,8.02,-0.92,Battery_2,charge,5.0,16.8,16.75,3.119999999999999,8.92
22,1.92,-1.48,-3.4,Battery_2,charge,5.0,19.0,19.0,-6.380000000000001,-0.58
23,-1.71,4.4,6.11,Battery_2,charge,5.0,21.2,21.25,-0.5,5.300000000000001
24,-0.66,-1.43,-0.77,Battery_2,charge,5.0,23.5,23.5,-6.33,-0.5299999999999999
25,-1.48,-3.62,-2.14,Battery_2,charge,5.0,25.8,25.75,-8.52,-2.72
26,-2.25,-4.01,-1.76,Battery_2,charge,5.0,28.0,28.0,-8.91,-3.11
27,14.69,17.35,2.66,Battery_2,charge,5.0,30.2,30.25,12.450000000000001,18.25
28,6.5,8.33,1.83,Battery_2,charge,5.0,32.5,32.5,3.4299999999999997,9.23
29,8.16,10.22,2.06,Battery_2,charge,5.0,34.8,34.75,5.32,11.120000000000001
30,14.88,17.03,2.15,Battery_2,charge,5.0,37.0,37.0,12.13,17.93
31,46.7,57.41,10.71,Battery_2,charge,5.0,39.2,39.25,52.51,58.309999999999995
32,57.93,55.9,-2.03,Battery_2,charge,5.0,41.5,41.5,51.0,56.8
33,78.55,75.99,-2.56,Battery_2,charge,5.0,43.8,43.75,71.08999999999999,76.89
34,107.2,103.13,-4.07,Battery_2,hold,0.0,43.8,43.75,98.22999999999999,104.03
35,141.92,145.0,3.08,Battery_2,discharge,5.0,41.0,40.97,140.1,145.9
36,153.97,159.61,5.64,Battery_2,discharge,5.0,38.2,38.19,154.71,160.51000000000002
37,164.23,163.66,-0.57,Battery_2,discharge,5.0,35.4,35.42,158.76,164.56
38,167.87,163.67,-4.2,Battery_2,discharge,5.0,32.6,32.64,158.76999999999998,164.57
39,176.18,172.06,-4.12,Battery_2,discharge,5.0,29.9,29.86,167.16,172.96
40,169.92,173.17,3.25,Battery_2,discharge,5.0,27.1,27.08,168.26999999999998,174.07
41,161.63,165.35,3.72,Battery_2,discharge,5.0,24.3,24.31,160.45,166.25
42,149.72,152.44,2.72,Battery_2,discharge,5.0,21.5,21.53,147.54,153.34
43,133.85,130.52,-3.33,Battery_2,discharge,5.0,18.8,18.75,125.62,131.42000000000002
44,119.92,121.08,1.16,Battery_2,hold,0.0,18.8,18.75,116.17999999999999,121.98
45,122.4,122.98,0.58,Battery_2,discharge,0.75,18.3,18.33,118.08,123.88000000000001
46,122.52,123.61,1.09,Battery_2,discharge,5.0,15.6,15.56,118.71,124.51
47,132.6,136.96,4.36,Battery_2,discharge,5.0,12.8,12.78,132.06,137.86
48,130.28,131.4,1.12,Battery_2,discharge,5.0,10.0,10.0,126.5,132.3
1,138.68,140.2,1.52,Battery_3,hold,0.0,10.0,20.0,135.29999999999998,141.1
2,136.78,131.58,-5.2,Battery_3,hold,0.0,10.0,20.0,126.68,132.48000000000002
3,122.65,126.4,3.75,Battery_3,hold,0.0,10.0,20.0,121.5,127.30000000000001
4,112.57,117.27,4.7,Battery_3,hold,0.0,10.0,20.0,112.36999999999999,118.17
5,116.43,106.67,-9.76,Battery_3,charge,10.0,12.2,24.5,101.77,107.57000000000001
6,129.2,122.69,-6.51,Battery_3,hold,0.0,12.2,24.5,117.78999999999999,123.59
7,112.91,113.55,0.64,Battery_3,charge,10.0,14.5,29.0,108.64999999999999,114.45
8,119.91,118.33,-1.58,Battery_3,hold,0.0,14.5,29.0,113.42999999999999,119.23
9,117.82,117.74,-0.08,Battery_3,hold,0.0,14.5,29.0,112.83999999999999,118.64
10,121.23,116.96,-4.27,Battery_3,hold,0.0,14.5,29.0,112.05999999999999,117.86
11,122.09,126.49,4.4,Battery_3,hold,0.0,14.5,29.0,121.58999999999999,127.39
12,127.43,131.32,3.89,Battery_3,hold,0.0,14.5,29.0,126.41999999999999,132.22
13,129.83,130.16,0.33,Battery_3,hold,0.0,14.5,29.0,125.25999999999999,131.06
14,139.15,144.79,5.64,Battery_3,hold,0.0,14.5,29.0,139.89,145.69
15,140.2,142.54,2.34,Battery_3,hold,0.0,14.5,29.0,137.64,143.44
16,161.5,157.2,-4.3,Battery_3,discharge,10.0,11.7,23.44,152.29999999999998,158.1
17,144.47,146.31,1.84,Battery_3,discharge,6.2,10.0,20.0,141.41,147.21
18,117.34,112.55,-4.79,Battery_3,hold,0.0,10.0,20.0,107.64999999999999,113.45
19,54.08,58.47,4.39,Battery_3,charge,10.0,12.2,24.5,53.57,59.37
20,16.77,16.52,-0.25,Battery_3,charge,10.0,14.5,29.0,11.62,17.419999999999998
21,8.94,8.02,-0.92,Battery_3,charge,10.0,16.8,33.5,3.119999999999999,8.92
22,1.92,-1.48,-3.4,Battery_3,charge,10.0,19.0,38.0,-6.380000000000001,-0.58
23,-1.71,4.4,6.11,Battery_3,charge,10.0,21.2,42.5,-0.5,5.300000000000001
24,-0.66,-1.43,-0.77,Battery_3,charge,10.0,23.5,47.0,-6.33,-0.5299999999999999
25,-1.48,-3.62,-2.14,Battery_3,charge,10.0,25.8,51.5,-8.52,-2.72
26,-2.25,-4.01,-1.76,Battery_3,charge,10.0,28.0,56.0,-8.91,-3.11
27,14.69,17.35,2.66,Battery_3,charge,10.0,30.2,60.5,12.450000000000001,18.25
28,6.5,8.33,1.83,Battery_3,charge,10.0,32.5,65.0,3.4299999999999997,9.23
29,8.16,10.22,2.06,Battery_3,charge,10.0,34.8,69.5,5.32,11.120000000000001
30,14.88,17.03,2.15,Battery_3,charge,10.0,37.0,74.0,12.13,17.93
31,46.7,57.41,10.71,Battery_3,charge,10.0,39.2,78.5,52.51,58.309999999999995
32,57.93,55.9,-2.03,Battery_3,charge,10.0,41.5,83.0,51.0,56.8
33,78.55,75.99,-2.56,Battery_3,charge,10.0,43.8,87.5,71.08999999999999,76.89
34,107.2,103.13,-4.07,Battery_3,hold,0.0,43.8,87.5,98.22999999999999,104.03
35,141.92,145.0,3.08,Battery_3,discharge,10.0,41.0,81.94,140.1,145.9
36,153.97,159.61,5.64,Battery_3,discharge,10.0,38.2,76.39,154.71,160.51000000000002
37,164.23,163.66,-0.57,Battery_3,discharge,10.0,35.4,70.83,158.76,164.56
38,167.87,163.67,-4.2,Battery_3,discharge,10.0,32.6,65.28,158.76999999999998,164.57
39,176.18,172.06,-4.12,Battery_3,discharge,10.0,29.9,59.72,167.16,172.96
40,169.92,173.17,3.25,Battery_3,discharge,10.0,27.1,54.17,168.26999999999998,174.07
41,161.63,165.35,3.72,Battery_3,discharge,10.0,24.3,48.61,160.45,166.25
42,149.72,152.44,2.72,Battery_3,discharge,10.0,21.5,43.06,147.54,153.34
43,133.85,130.52,-3.33,Battery_3,discharge,10.0,18.8,37.5,125.62,131.42000000000002
44,119.92,121.08,1.16,Battery_3,hold,0.0,18.8,37.5,116.17999999999999,121.98
45,122.4,122.98,0.58,Battery_3,discharge,1.5,18.3,36.67,118.08,123.88000000000001
46,122.52,123.61,1.09,Battery_3,discharge,10.0,15.6,31.11,118.71,124.51
47,132.6,136.96,4.36,Battery_3,discharge,10.0,12.8,25.56,132.06,137.86
48,130.28,131.4,1.12,Battery_3,discharge,10.0,10.0,20.0,126.5,132.3
1,138.68,140.2,1.52,Battery_4,hold,0.0,10.0,8.0,135.29999999999998,141.1
2,136.78,131.58,-5.2,Battery_4,hold,0.0,10.0,8.0,126.68,132.48000000000002
3,122.65,126.4,3.75,Battery_4,hold,0.0,10.0,8.0,121.5,127.30000000000001
4,112.57,117.27,4.7,Battery_4,hold,0.0,10.0,8.0,112.36999999999999,118.17
5,116.43,106.67,-9.76,Battery_4,charge,4.0,12.3,9.8,101.77,107.57000000000001
6,129.2,122.69,-6.51,Battery_4,hold,0.0,12.3,9.8,117.78999999999999,123.59
7,112.91,113.55,0.64,Battery_4,charge,4.0,14.5,11.6,108.64999999999999,114.45
8,119.91,118.33,-1.58,Battery_4,hold,0.0,14.5,11.6,113.42999999999999,119.23
9,117.82,117.74,-0.08,Battery_4,hold,0.0,14.5,11.6,112.83999999999999,118.64
10,121.23,116.96,-4.27,Battery_4,hold,0.0,14.5,11.6,112.05999999999999,117.86
11,122.09,126.49,4.4,Battery_4,hold,0.0,14.5,11.6,121.58999999999999,127.39
12,127.43,131.32,3.89,Battery_4,hold,0.0,14.5,11.6,126.41999999999999,132.22
13,129.83,130.16,0.33,Battery_4,hold,0.0,14.5,11.6,125.25999999999999,131.06
14,139.15,144.79,5.64,Battery_4,hold,0.0,14.5,11.6,139.89,145.69
15,140.2,142.54,2.34,Battery_4,hold,0.0,14.5,11.6,137.64,143.44
16,161.5,157.2,-4.3,Battery_4,discharge,4.0,11.7,9.38,152.29999999999998,158.1
17,144.47,146.31,1.84,Battery_4,discharge,2.48,10.0,8.0,141.41,147.21
18,117.34,112.55,-4.79,Battery_4,hold,0.0,10.0,8.0,107.64999999999999,113.45
19,54.08,58.47,4.39,Battery_4,charge,4.0,12.3,9.8,53.57,59.37
20,16.77,16.52,-0.25,Battery_4,charge,4.0,14.5,11.6,11.62,17.419999999999998
21,8.94,8.02,-0.92,Battery_4,charge,4.0,16.8,13.4,3.119999999999999,8.92
22,1.92,-1.48,-3.4,Battery_4,charge,4.0,19.0,15.2,-6.380000000000001,-0.58
23,-1.71,4.4,6.11,Battery_4,charge,4.0,21.2,17.0,-0.5,5.300000000000001
24,-0.66,-1.43,-0.77,Battery_4,charge,4.0,23.5,18.8,-6.33,-0.5299999999999999
25,-1.48,-3.62,-2.14,Battery_4,charge,4.0,25.8,20.6,-8.52,-2.72
26,-2.25,-4.01,-1.76,Battery_4,charge,4.0,28.0,22.4,-8.91,-3.11
27,14.69,17.35,2.66,Battery_4,charge,4.0,30.2,24.2,12.450000000000001,18.25
28,6.5,8.33,1.83,Battery_4,charge,4.0,32.5,26.0,3.4299999999999997,9.23
29,8.16,10.22,2.06,Battery_4,charge,4.0,34.8,27.8,5.32,11.120000000000001
30,14.88,17.03,2.15,Battery_4,charge,4.0,37.0,29.6,12.13,17.93
31,46.7,57.41,10.71,Battery_4,charge,4.0,39.2,31.4,52.51,58.309999999999995
32,57.93,55.9,-2.03,Battery_4,charge,4.0,41.5,33.2,51.0,56.8
33,78.55,75.99,-2.56,Battery_4,charge,4.0,43.8,35.0,71.08999999999999,76.89
34,107.2,103.13,-4.07,Battery_4,hold,0.0,43.8,35.0,98.22999999999999,104.03
35,141.92,145.0,3.08,Battery_4,discharge,4.0,41.0,32.78,140.1,145.9
36,153.97,159.61,5.64,Battery_4,discharge,4.0,38.2,30.56,154.71,160.51000000000002
37,164.23,163.66,-0.57,Battery_4,discharge,4.0,35.4,28.33,158.76,164.56
38,167.87,163.67,-4.2,Battery_4,discharge,4.0,32.6,26.11,158.76999999999998,164.57
39,176.18,172.06,-4.12,Battery_4,discharge,4.0,29.9,23.89,167.16,172.96
40,169.92,173.17,3.25,Battery_4,discharge,4.0,27.1,21.67,168.26999999999998,174.07
41,161.63,165.35,3.72,Battery_4,discharge,4.0,24.3,19.44,160.45,166.25
42,149.72,152.44,2.72,Battery_4,discharge,4.0,21.5,17.22,147.54,153.34
43,133.85,130.52,-3.33,Battery_4,discharge,4.0,18.8,15.0,125.62,131.42000000000002
44,119.92,121.08,1.16,Battery_4,hold,0.0,18.8,15.0,116.17999999999999,121.98
45,122.4,122.98,0.58,Battery_4,discharge,0.6,18.3,14.67,118.08,123.88000000000001
46,122.52,123.61,1.09,Battery_4,discharge,4.0,15.6,12.44,118.71,124.51
47,132.6,136.96,4.36,Battery_4,discharge,4.0,12.8,10.22,132.06,137.86
48,130.28,131.4,1.12,Battery_4,discharge,4.0,10.0,8.0,126.5,132.3
1,138.68,140.2,1.52,Battery_5,hold,0.0,10.0,16.0,135.29999999999998,141.1
2,136.78,131.58,-5.2,Battery_5,hold,0.0,10.0,16.0,126.68,132.48000000000002
3,122.65,126.4,3.75,Battery_5,hold,0.0,10.0,16.0,121.5,127.30000000000001
4,112.57,117.27,4.7,Battery_5,hold,0.0,10.0,16.0,112.36999999999999,118.17
5,116.43,106.67,-9.76,Battery_5,charge,8.0,12.3,19.6,101.77,107.57000000000001
6,129.2,122.69,-6.51,Battery_5,hold,0.0,12.3,19.6,117.78999999999999,123.59
7,112.91,113.55,0.64,Battery_5,charge,8.0,14.5,23.2,108.64999999999999,114.45
8,119.91,118.33,-1.58,Battery_5,hold,0.0,14.5,23.2,113.42999999999999,119.23
9,117.82,117.74,-0.08,Battery_5,hold,0.0,14.5,23.2,112.83999999999999,118.64
10,121.23,116.96,-4.27,Battery_5,hold,0.0,14.5,23.2,112.05999999999999,117.86
11,122.09,126.49,4.4,Battery_5,hold,0.0,14.5,23.2,121.58999999999999,127.39
12,127.43,131.32,3.89,Battery_5,hold,0.0,14.5,23.2,126.41999999999999,132.22
13,129.83,130.16,0.33,Battery_5,hold,0.0,14.5,23.2,125.25999999999999,131.06
14,139.15,144.79,5.64,Battery_5,hold,0.0,14.5,23.2,139.89,145.69
15,140.2,142.54,2.34,Battery_5,hold,0.0,14.5,23.2,137.64,143.44
16,161.5,157.2,-4.3,Battery_5,discharge,8.0,11.7,18.76,152.29999999999998,158.1
17,144.47,146.31,1.84,Battery_5,discharge,4.96,10.0,16.0,141.41,147.21
18,117.34,112.55,-4.79,Battery_5,hold,0.0,10.0,16.0,107.64999999999999,113.45
19,54.08,58.47,4.39,Battery_5,charge,8.0,12.3,19.6,53.57,59.37
20,16.77,16.52,-0.25,Battery_5,charge,8.0,14.5,23.2,11.62,17.419999999999998
21,8.94,8.02,-0.92,Battery_5,charge,8.0,16.8,26.8,3.119999999999999,8.92
22,1.92,-1.48,-3.4,Battery_5,charge,8.0,19.0,30.4,-6.380000000000001,-0.58
23,-1.71,4.4,6.11,Battery_5,charge,8.0,21.2,34.0,-0.5,5.300000000000001
24,-0.66,-1.43,-0.77,Battery_5,charge,8.0,23.5,37.6,-6.33,-0.5299999999999999
25,-1.48,-3.62,-2.14,Battery_5,charge,8.0,25.8,41.2,-8.52,-2.72
26,-2.25,-4.01,-1.76,Battery_5,charge,8.0,28.0,44.8,-8.91,-3.11
27,14.69,17.35,2.66,Battery_5,charge,8.0,30.2,48.4,12.450000000000001,18.25
28,6.5,8.33,1.83,Battery_5,charge,8.0,32.5,52.0,3.4299999999999997,9.23
29,8.16,10.22,2.06,Battery_5,charge,8.0,34.8,55.6,5.32,11.120000000000001
30,14.88,17.03,2.15,Battery_5,charge,8.0,37.0,59.2,12.13,17.93
31,46.7,57.41,10.71,Battery_5,charge,8.0,39.2,62.8,52.51,58.309999999999995
32,57.93,55.9,-2.03,Battery_5,charge,8.0,41.5,66.4,51.0,56.8
33,78.55,75.99,-2.56,Battery_5,charge,8.0,43.8,70.0,71.08999999999999,76.89
34,107.2,103.13,-4.07,Battery_5,hold,0.0,43.8,70.0,98.22999999999999,104.03
35,141.92,145.0,3.08,Battery_5,discharge,8.0,41.0,65.56,140.1,145.9
36,153.97,159.61,5.64,Battery_5,discharge,8.0,38.2,61.11,154.71,160.51000000000002
37,164.23,163.66,-0.57,Battery_5,discharge,8.0,35.4,56.67,158.76,164.56
38,167.87,163.67,-4.2,Battery_5,discharge,8.0,32.6,52.22,158.76999999999998,164.57
39,176.18,172.06,-4.12,Battery_5,discharge,8.0,29.9,47.78,167.16,172.96
40,169.92,173.17,3.25,Battery_5,discharge,8.0,27.1,43.33,168.26999999999998,174.07
41,161.63,165.35,3.72,Battery_5,discharge,8.0,24.3,38.89,160.45,166.25
42,149.72,152.44,2.72,Battery_5,discharge,8.0,21.5,34.44,147.54,153.34
43,133.85,130.52,-3.33,Battery_5,discharge,8.0,18.8,30.0,125.62,131.42000000000002
44,119.92,121.08,1.16,Battery_5,hold,0.0,18.8,30.0,116.17999999999999,121.98
45,122.4,122.98,0.58,Battery_5,discharge,1.2,18.3,29.33,118.08,123.88000000000001
46,122.52,123.61,1.09,Battery_5,discharge,8.0,15.6,24.89,118.71,124.51
47,132.6,136.96,4.36,Battery_5,discharge,8.0,12.8,20.44,132.06,137.86
48,130.28,131.4,1.12,Battery_5,discharge,8.0,10.0,16.0,126.5,132.3
